sequenceID	full_name	isolate	gb_segment	rec_segment	rec_subtype	gb_subtype	gb_year	gb_month	gb_day	gb_source	gb_lab_host	pubmed_id	length	gb_host	gb_country	gb_place_sampled	m49_country
MK965296	Influenza D virus	D/bovine/Italy/17RS396-10/2017	5	5	-	-	2017	FEB	8	-	-	-	1659	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965297	Influenza D virus	D/bovine/Italy/17RS397-3/2017	5	5	-	-	2017	FEB	6	-	-	-	1659	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965298	Influenza D virus	D/bovine/Italy/15RS1509-14/2015	5	5	-	-	2015	SEP	10	-	-	-	1481	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965299	Influenza D virus	D/swine/Italy/18VIR6833/2015	5	5	-	-	2015	-	-	-	-	-	1659	Sus scrofa	Italy	-	custom-table-row/m49_country/ITA
MK965300	Influenza D virus	D/bovine/Italy/17VIR1851/2016	7	7	-	-	2016	OCT	26	-	-	-	864	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965301	Influenza D virus	D/bovine/Italy/18RS182-10/2017	7	7	-	-	2017	OCT	10	-	-	-	863	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965302	Influenza D virus	D/bovine/Italy/18RS182-12/2017	7	7	-	-	2017	DEC	1	-	-	-	864	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965303	Influenza D virus	D/bovine/Italy/18RS182-13/2017	7	7	-	-	2017	DEC	19	-	-	-	864	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965304	Influenza D virus	D/bovine/Italy/18RS182-14/2017	7	7	-	-	2017	DEC	18	-	-	-	864	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965305	Influenza D virus	D/bovine/Italy/18RS182-1/2017	7	7	-	-	2017	MAR	17	-	-	-	864	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965306	Influenza D virus	D/bovine/Italy/18RS182-3/2017	7	7	-	-	2017	MAR	20	-	-	-	864	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965307	Influenza D virus	D/bovine/Italy/18RS182-4/2017	7	7	-	-	2017	APR	3	-	-	-	864	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965308	Influenza D virus	D/bovine/Italy/18RS182-6/2017	7	7	-	-	2017	APR	12	-	-	-	864	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965309	Influenza D virus	D/bovine/Italy/18RS182-8/2017	7	7	-	-	2017	AUG	22	-	-	-	864	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965310	Influenza D virus	D/bovine/Italy/18RS182-16/2018	7	7	-	-	2018	JAN	19	-	-	-	864	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965311	Influenza D virus	D/bovine/Italy/18RS182-17/2018	7	7	-	-	2018	JAN	19	-	-	-	864	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965312	Influenza D virus	D/bovine/Italy/18RS182-18/2018	7	7	-	-	2018	JAN	19	-	-	-	864	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965313	Influenza D virus	D/bovine/Italy/16RS2359/2016	7	7	-	-	2016	DEC	16	-	-	-	864	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965314	Influenza D virus	D/bovine/Italy/16RS2581-9/2016	7	7	-	-	2016	DEC	29	-	-	-	864	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965315	Influenza D virus	D/bovine/Italy/17RS393-6/2017	7	7	-	-	2017	FEB	17	-	-	-	864	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965316	Influenza D virus	D/bovine/Italy/17RS395-6/2017	7	7	-	-	2017	FEB	8	-	-	-	864	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965317	Influenza D virus	D/bovine/Italy/17RS396-10/2017	7	7	-	-	2017	FEB	8	-	-	-	864	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965318	Influenza D virus	D/bovine/Italy/17RS397-3/2017	7	7	-	-	2017	FEB	6	-	-	-	864	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965319	Influenza D virus	D/bovine/Italy/15RS1509-14/2015	7	7	-	-	2015	SEP	10	-	-	-	521	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965320	Influenza D virus	D/swine/Italy/18VIR6833/2015	7	7	-	-	2015	-	-	-	-	-	864	Sus scrofa	Italy	-	custom-table-row/m49_country/ITA
MK965321	Influenza D virus	D/bovine/Italy/17VIR1851/2016	3	3	-	-	2016	OCT	26	-	-	-	2133	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965322	Influenza D virus	D/bovine/Italy/18RS182-16/2018	3	3	-	-	2018	JAN	19	-	-	-	2133	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965323	Influenza D virus	D/bovine/Italy/18RS182-17/2018	3	3	-	-	2018	JAN	19	-	-	-	2133	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965324	Influenza D virus	D/bovine/Italy/18RS182-18/2018	3	3	-	-	2018	JAN	19	-	-	-	2133	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965325	Influenza D virus	D/bovine/Italy/18RS182-10/2017	3	3	-	-	2017	OCT	10	-	-	-	1760	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965326	Influenza D virus	D/bovine/Italy/18RS182-12/2017	3	3	-	-	2017	DEC	1	-	-	-	2133	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965327	Influenza D virus	D/bovine/Italy/18RS182-13/2017	3	3	-	-	2017	DEC	19	-	-	-	2133	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965328	Influenza D virus	D/bovine/Italy/18RS182-14/2017	3	3	-	-	2017	DEC	18	-	-	-	2133	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965329	Influenza D virus	D/bovine/Italy/18RS182-1/2017	3	3	-	-	2017	MAR	17	-	-	-	2133	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965330	Influenza D virus	D/bovine/Italy/18RS182-3/2017	3	3	-	-	2017	MAR	20	-	-	-	2133	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965331	Influenza D virus	D/bovine/Italy/18RS182-4/2017	3	3	-	-	2017	APR	3	-	-	-	2133	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965332	Influenza D virus	D/bovine/Italy/18RS182-6/2017	3	3	-	-	2017	APR	12	-	-	-	2133	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965333	Influenza D virus	D/bovine/Italy/18RS182-8/2017	3	3	-	-	2017	AUG	22	-	-	-	1900	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965334	Influenza D virus	D/bovine/Italy/16RS2359/2016	3	3	-	-	2016	DEC	16	-	-	-	2133	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965335	Influenza D virus	D/bovine/Italy/16RS2581-9/2016	3	3	-	-	2016	DEC	29	-	-	-	2133	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965336	Influenza D virus	D/bovine/Italy/17RS393-6/2017	3	3	-	-	2017	FEB	17	-	-	-	2133	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965337	Influenza D virus	D/bovine/Italy/17RS395-6/2017	3	3	-	-	2017	FEB	8	-	-	-	2133	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965338	Influenza D virus	D/bovine/Italy/17RS396-10/2017	3	3	-	-	2017	FEB	8	-	-	-	2133	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965339	Influenza D virus	D/bovine/Italy/17RS397-3/2017	3	3	-	-	2017	FEB	6	-	-	-	2133	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965340	Influenza D virus	D/bovine/Italy/15RS1509-14/2015	3	3	-	-	2015	SEP	10	-	-	-	1922	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965341	Influenza D virus	D/swine/Italy/18VIR6833/2015	3	3	-	-	2015	-	-	-	-	-	2133	Sus scrofa	Italy	-	custom-table-row/m49_country/ITA
MK965342	Influenza D virus	D/bovine/Italy/17VIR1851/2016	6	6	-	-	2016	OCT	26	-	-	-	1211	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965343	Influenza D virus	D/swine/Italy/18VIR6833/2015	6	6	-	-	2015	-	-	-	-	-	1211	Sus scrofa	Italy	-	custom-table-row/m49_country/ITA
MK965344	Influenza D virus	D/bovine/Italy/18RS182-16/2018	6	6	-	-	2018	JAN	19	-	-	-	1211	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965345	Influenza D virus	D/bovine/Italy/18RS182-17/2018	6	6	-	-	2018	JAN	19	-	-	-	1211	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965346	Influenza D virus	D/bovine/Italy/18RS182-18/2018	6	6	-	-	2018	JAN	19	-	-	-	1211	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965347	Influenza D virus	D/bovine/Italy/18RS182-10/2017	6	6	-	-	2017	OCT	10	-	-	-	1211	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965348	Influenza D virus	D/bovine/Italy/18RS182-12/2017	6	6	-	-	2017	DEC	1	-	-	-	1211	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965349	Influenza D virus	D/bovine/Italy/18RS182-13/2017	6	6	-	-	2017	DEC	19	-	-	-	1211	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965350	Influenza D virus	D/bovine/Italy/18RS182-14/2017	6	6	-	-	2017	DEC	18	-	-	-	1211	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965351	Influenza D virus	D/bovine/Italy/18RS182-1/2017	6	6	-	-	2017	MAR	17	-	-	-	1211	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965352	Influenza D virus	D/bovine/Italy/18RS182-3/2017	6	6	-	-	2017	MAR	20	-	-	-	1211	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965353	Influenza D virus	D/bovine/Italy/18RS182-4/2017	6	6	-	-	2017	APR	3	-	-	-	1211	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965354	Influenza D virus	D/bovine/Italy/18RS182-6/2017	6	6	-	-	2017	APR	12	-	-	-	1211	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965355	Influenza D virus	D/bovine/Italy/18RS182-8/2017	6	6	-	-	2017	AUG	22	-	-	-	1211	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965356	Influenza D virus	D/bovine/Italy/16RS2359/2016	6	6	-	-	2016	DEC	16	-	-	-	1211	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965357	Influenza D virus	D/bovine/Italy/16RS2581-9/2016	6	6	-	-	2016	DEC	29	-	-	-	1211	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965358	Influenza D virus	D/bovine/Italy/17RS393-6/2017	6	6	-	-	2017	FEB	17	-	-	-	1211	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965359	Influenza D virus	D/bovine/Italy/17RS395-6/2017	6	6	-	-	2017	FEB	8	-	-	-	1211	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965360	Influenza D virus	D/bovine/Italy/17RS396-10/2017	6	6	-	-	2017	FEB	8	-	-	-	1211	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965361	Influenza D virus	D/bovine/Italy/17RS397-3/2017	6	6	-	-	2017	FEB	6	-	-	-	1211	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965362	Influenza D virus	D/bovine/Italy/15RS1509-14/2015	6	6	-	-	2015	SEP	10	-	-	-	1131	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965363	Influenza D virus	D/bovine/Italy/17VIR1851/2016	2	2	-	-	2016	OCT	26	-	-	-	2314	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965364	Influenza D virus	D/bovine/Italy/18RS182-13/2017	2	2	-	-	2017	DEC	19	-	-	-	2314	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965365	Influenza D virus	D/bovine/Italy/18RS182-16/2018	2	2	-	-	2018	JAN	19	-	-	-	2313	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965366	Influenza D virus	D/bovine/Italy/16RS2359/2016	2	2	-	-	2016	DEC	16	-	-	-	2314	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965367	Influenza D virus	D/bovine/Italy/17RS393-6/2017	2	2	-	-	2017	FEB	17	-	-	-	2314	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965368	Influenza D virus	D/bovine/Italy/17RS395-6/2017	2	2	-	-	2017	FEB	8	-	-	-	2314	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965369	Influenza D virus	D/bovine/Italy/17RS396-10/2017	2	2	-	-	2017	FEB	8	-	-	-	2314	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965370	Influenza D virus	D/bovine/Italy/17RS397-3/2017	2	2	-	-	2017	FEB	6	-	-	-	2314	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965371	Influenza D virus	D/bovine/Italy/15RS1509-14/2015	2	2	-	-	2015	SEP	10	-	-	-	2236	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965372	Influenza D virus	D/swine/Italy/18VIR6833/2015	2	2	-	-	2015	-	-	-	-	-	2314	Sus scrofa	Italy	-	custom-table-row/m49_country/ITA
MK965373	Influenza D virus	D/bovine/Italy/17VIR1851/2016	1	1	-	-	2016	OCT	26	-	-	-	2359	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965374	Influenza D virus	D/bovine/Italy/18RS182-13/2017	1	1	-	-	2017	DEC	19	-	-	-	2359	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965375	Influenza D virus	D/bovine/Italy/18RS182-14/2017	1	1	-	-	2017	DEC	18	-	-	-	2359	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965376	Influenza D virus	D/bovine/Italy/18RS182-3/2017	1	1	-	-	2017	MAR	20	-	-	-	2359	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965377	Influenza D virus	D/bovine/Italy/18RS182-6/2017	1	1	-	-	2017	APR	12	-	-	-	2359	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965378	Influenza D virus	D/bovine/Italy/18RS182-16/2018	1	1	-	-	2018	JAN	19	-	-	-	2359	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965379	Influenza D virus	D/bovine/Italy/18RS182-17/2018	1	1	-	-	2018	JAN	19	-	-	-	2359	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965380	Influenza D virus	D/bovine/Italy/18RS182-18/2018	1	1	-	-	2018	JAN	19	-	-	-	2359	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965381	Influenza D virus	D/bovine/Italy/16RS2359/2016	1	1	-	-	2016	DEC	16	-	-	-	2359	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965382	Influenza D virus	D/bovine/Italy/16RS2581-9/2016	1	1	-	-	2016	DEC	29	-	-	-	2352	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965383	Influenza D virus	D/bovine/Italy/17RS393-6/2017	1	1	-	-	2017	FEB	17	-	-	-	2359	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965384	Influenza D virus	D/bovine/Italy/17RS395-6/2017	1	1	-	-	2017	FEB	8	-	-	-	2359	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965385	Influenza D virus	D/bovine/Italy/17RS396-10/2017	1	1	-	-	2017	FEB	8	-	-	-	2359	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965386	Influenza D virus	D/bovine/Italy/17RS397-3/2017	1	1	-	-	2017	FEB	6	-	-	-	2359	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965387	Influenza D virus	D/bovine/Italy/15RS1509-14/2015	1	1	-	-	2015	SEP	10	-	-	-	2218	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MK965388	Influenza D virus	D/swine/Italy/18VIR6833/2015	1	1	-	-	2015	-	-	-	-	-	2359	Sus scrofa	Italy	-	custom-table-row/m49_country/ITA
MN123862	Influenza D virus	D/bovine/Italy/28145/2019	1	1	-	-	2019	-	-	-	-	31801277	2363	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123863	Influenza D virus	D/bovine/Italy/28300/2019	1	1	-	-	2019	-	-	-	-	31801277	2362	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123864	Influenza D virus	D/bovine/Italy/28300/2019	3	3	-	-	2019	-	-	-	-	31801277	2193	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123865	Influenza D virus	D/bovine/Italy/28300/2019	5	5	-	-	2019	-	-	-	-	31801277	1773	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123866	Influenza D virus	D/bovine/Italy/28300/2019	6	6	-	-	2019	-	-	-	-	31801277	1217	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123867	Influenza D virus	D/bovine/Italy/28300/2019	7	7	-	-	2019	-	-	-	-	31801277	866	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123868	Influenza D virus	D/bovine/Italy/28300/2019	2	2	-	-	2019	-	-	-	-	31801277	2328	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123869	Influenza D virus	D/bovine/Italy/28300/2019	4	4	D660	-	2019	-	-	-	-	31801277	2047	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123870	Influenza D virus	D/bovine/Italy/30787/2017	4	4	DOK	-	2017	-	-	-	-	31801277	2053	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123871	Influenza D virus	D/bovine/Italy/30787/2017	5	5	-	-	2017	-	-	-	-	31801277	1781	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123872	Influenza D virus	D/bovine/Italy/30787/2017	7	7	-	-	2017	-	-	-	-	31801277	876	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123873	Influenza D virus	D/bovine/Italy/30787/2017	3	3	-	-	2017	-	-	-	-	31801277	2204	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123874	Influenza D virus	D/bovine/Italy/30787/2017	6	6	-	-	2017	-	-	-	-	31801277	1227	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123875	Influenza D virus	D/bovine/Italy/30787/2017	2	2	-	-	2017	-	-	-	-	31801277	2336	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123876	Influenza D virus	D/bovine/Italy/30787/2017	1	1	-	-	2017	-	-	-	-	31801277	2372	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123877	Influenza D virus	D/bovine/Italy/35490/2019	1	1	-	-	2019	-	-	-	-	31801277	2358	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123878	Influenza D virus	D/bovine/Italy/35490/2019	3	3	-	-	2019	-	-	-	-	31801277	2188	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123879	Influenza D virus	D/bovine/Italy/35490/2019	5	5	-	-	2019	-	-	-	-	31801277	1768	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123880	Influenza D virus	D/bovine/Italy/35490/2019	6	6	-	-	2019	-	-	-	-	31801277	1213	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123881	Influenza D virus	D/bovine/Italy/35490/2019	7	7	-	-	2019	-	-	-	-	31801277	862	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123882	Influenza D virus	D/bovine/Italy/35490/2019	2	2	-	-	2019	-	-	-	-	31801277	2284	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123883	Influenza D virus	D/bovine/Italy/35490/2019	4	4	D660	-	2019	-	-	-	-	31801277	1997	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123884	Influenza D virus	D/bovine/Italy/38955/2019	1	1	-	-	2019	-	-	-	-	31801277	2363	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123885	Influenza D virus	D/bovine/Italy/38955/2019	3	3	-	-	2019	-	-	-	-	31801277	2194	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123886	Influenza D virus	D/bovine/Italy/38955/2019	5	5	-	-	2019	-	-	-	-	31801277	1774	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123887	Influenza D virus	D/bovine/Italy/38955/2019	6	6	-	-	2019	-	-	-	-	31801277	1218	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123888	Influenza D virus	D/bovine/Italy/38955/2019	7	7	-	-	2019	-	-	-	-	31801277	867	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123889	Influenza D virus	D/bovine/Italy/38955/2019	2	2	-	-	2019	-	-	-	-	31801277	2329	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123890	Influenza D virus	D/bovine/Italy/38955/2019	4	4	D660	-	2019	-	-	-	-	31801277	2048	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123891	Influenza D virus	D/bovine/Italy/45097/2019	1	1	-	-	2019	-	-	-	-	31801277	2363	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123892	Influenza D virus	D/bovine/Italy/45097/2019	3	3	-	-	2019	-	-	-	-	31801277	2194	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123893	Influenza D virus	D/bovine/Italy/45097/2019	5	5	-	-	2019	-	-	-	-	31801277	1774	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123894	Influenza D virus	D/bovine/Italy/45097/2019	6	6	-	-	2019	-	-	-	-	31801277	1218	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123895	Influenza D virus	D/bovine/Italy/45097/2019	7	7	-	-	2019	-	-	-	-	31801277	867	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123896	Influenza D virus	D/bovine/Italy/45097/2019	2	2	-	-	2019	-	-	-	-	31801277	2329	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123897	Influenza D virus	D/bovine/Italy/45097/2019	4	4	D660	-	2019	-	-	-	-	31801277	2048	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123898	Influenza D virus	D/bovine/Italy/72875/2019	1	1	-	-	2019	-	-	-	-	31801277	2357	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123899	Influenza D virus	D/bovine/Italy/72875/2019	3	3	-	-	2019	-	-	-	-	31801277	2166	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123900	Influenza D virus	D/bovine/Italy/72875/2019	5	5	-	-	2019	-	-	-	-	31801277	1758	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123901	Influenza D virus	D/bovine/Italy/72875/2019	6	6	-	-	2019	-	-	-	-	31801277	1211	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123902	Influenza D virus	D/bovine/Italy/72875/2019	7	7	-	-	2019	-	-	-	-	31801277	861	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123903	Influenza D virus	D/bovine/Italy/72875/2019	2	2	-	-	2019	-	-	-	-	31801277	826	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123904	Influenza D virus	D/bovine/Italy/72875/2019	4	4	-	-	2019	-	-	-	-	31801277	1741	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123905	Influenza D virus	D/bovine/Italy/78668/2019	1	1	-	-	2019	-	-	-	-	31801277	2363	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123906	Influenza D virus	D/bovine/Italy/78668/2019	3	3	-	-	2019	-	-	-	-	31801277	2194	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123907	Influenza D virus	D/bovine/Italy/78668/2019	5	5	-	-	2019	-	-	-	-	31801277	1774	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123908	Influenza D virus	D/bovine/Italy/78668/2019	6	6	-	-	2019	-	-	-	-	31801277	1218	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123909	Influenza D virus	D/bovine/Italy/78668/2019	7	7	-	-	2019	-	-	-	-	31801277	867	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123910	Influenza D virus	D/bovine/Italy/78668/2019	2	2	-	-	2019	-	-	-	-	31801277	2329	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123911	Influenza D virus	D/bovine/Italy/78668/2019	4	4	D660	-	2019	-	-	-	-	31801277	2048	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123912	Influenza D virus	D/bovine/Italy/345075/2018	1	1	-	-	2018	-	-	-	-	31801277	2363	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123913	Influenza D virus	D/bovine/Italy/345075/2018	3	3	-	-	2018	-	-	-	-	31801277	2194	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123914	Influenza D virus	D/bovine/Italy/345075/2018	5	5	-	-	2018	-	-	-	-	31801277	1774	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123915	Influenza D virus	D/bovine/Italy/345075/2018	6	6	-	-	2018	-	-	-	-	31801277	1218	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123916	Influenza D virus	D/bovine/Italy/345075/2018	7	7	-	-	2018	-	-	-	-	31801277	867	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123917	Influenza D virus	D/bovine/Italy/345075/2018	2	2	-	-	2018	-	-	-	-	31801277	2329	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123918	Influenza D virus	D/bovine/Italy/345075/2018	4	4	D660	-	2018	-	-	-	-	31801277	1958	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123919	Influenza D virus	D/bovine/Italy/3907772/2018	1	1	-	-	2018	-	-	-	-	31801277	2363	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123920	Influenza D virus	D/bovine/Italy/3907772/2018	3	3	-	-	2018	-	-	-	-	31801277	2194	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123921	Influenza D virus	D/bovine/Italy/3907772/2018	5	5	-	-	2018	-	-	-	-	31801277	1774	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123922	Influenza D virus	D/bovine/Italy/3907772/2018	6	6	-	-	2018	-	-	-	-	31801277	1218	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123923	Influenza D virus	D/bovine/Italy/3907772/2018	7	7	-	-	2018	-	-	-	-	31801277	867	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123924	Influenza D virus	D/bovine/Italy/3907772/2018	2	2	-	-	2018	-	-	-	-	31801277	2329	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123925	Influenza D virus	D/bovine/Italy/3907772/2018	4	4	D660	-	2018	-	-	-	-	31801277	2048	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123926	Influenza D virus	D/bovine/Italy/407865/2018	1	1	-	-	2018	-	-	-	-	31801277	1033	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123927	Influenza D virus	D/bovine/Italy/407865/2018	3	3	-	-	2018	-	-	-	-	31801277	2194	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123928	Influenza D virus	D/bovine/Italy/407865/2018	5	5	-	-	2018	-	-	-	-	31801277	1773	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
MN123929	Influenza D virus	D/bovine/Italy/407865/2018	6	6	-	-	2018	-	-	-	-	31801277	1217	Bos taurus	Italy	-	custom-table-row/m49_country/ITA
