sequenceID	full_name	isolate	gb_segment	rec_segment	rec_subtype	gb_subtype	gb_year	gb_month	gb_day	gb_source	gb_lab_host	pubmed_id	length	gb_host	gb_country	gb_place_sampled	m49_country.m49_region	m49_country.m49_intermediate_region	m49_country.m49_sub_region
AJ783393	Influenza B virus (B/England/23/04)	B/England/23/04	7	7	-	-	-	-	-	Human	-	-	1053	-	United Kingdom	England	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AJ783394	Influenza B virus (B/Bangkok/460/2003)	B/Bangkok/460/03	7	7	-	-	-	-	-	Human	-	-	1074	-	Thailand	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/south_eastern_asia
AJ783395	Influenza B virus (B/Jiangsu/10/2003)	B/Jiangsu/10/03	7	7	-	-	-	-	-	Human	-	-	1059	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AJ784040	Influenza B virus (B/Sichuan/379/99)	-	4	4	Yamagata	-	-	-	-	-	-	-	1030	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AJ784041	Influenza B virus (B/Shandong/7/97)	-	4	4	-	-	-	-	-	-	-	-	1052	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AJ784042	Influenza B virus (B/Tehran/80/02)	-	4	4	-	-	-	-	-	-	-	-	936	-	Iran	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/southern_asia
AJ784043	Influenza B virus (B/Beijing/184/93)	-	4	4	Yamagata	-	-	-	-	-	-	-	1035	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AJ784044	Influenza B virus (B/Trieste/28/2002)	-	4	4	Yamagata	-	-	-	-	-	-	-	1016	-	Italy	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/southern_europe
AJ784045	Influenza B virus (B/Hong Kong/330/2001)	-	4	4	Yamagata	-	-	-	-	-	-	-	1093	-	Hong Kong	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AJ784047	Influenza B virus (B/Israel/95/03)	-	4	4	Victoria	-	-	-	-	-	-	-	968	-	Israel	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/western_asia
AJ784048	Influenza B virus (B/Barcelona/215/2003)	-	4	4	Victoria	-	-	-	-	-	-	-	964	-	Spain	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/southern_europe
AJ784049	Influenza B virus (B/Geneva/5079/2003)	-	4	4	Victoria	-	-	-	-	-	-	-	955	-	Switzerland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/western_europe
AJ784050	Influenza B virus (B/Hong Kong/692/01)	-	4	4	Yamagata	-	-	-	-	-	-	-	1033	-	Hong Kong	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AJ784052	Influenza B virus (B/Hong Kong/293/02)	-	4	4	Yamagata	-	-	-	-	-	-	-	1038	-	Hong Kong	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AJ784053	Influenza B virus (B/Bucharest/795/2003)	-	4	4	Yamagata	-	-	-	-	-	-	-	1043	-	Romania	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/eastern_europe
AJ784054	Influenza B virus (B/Hong Kong/557/2000)	-	4	4	Yamagata	-	-	-	-	-	-	-	1036	-	Hong Kong	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AJ784055	Influenza B virus (B/Ulan Ude/4/02)	-	4	4	Yamagata	-	-	-	-	-	-	-	992	-	Russia	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/eastern_europe
AJ784056	Influenza B virus (B/Shanghai/361/2002)	B/Shanghai/361/02	4	4	Yamagata	-	-	-	-	-	-	-	1050	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AJ784057	Influenza B virus (B/Oslo/71/2004)	-	4	4	Yamagata	-	-	-	-	-	-	-	1035	-	Norway	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AJ784058	Influenza B virus (B/Cheju/303/2003)	-	4	4	-	-	-	-	-	-	-	-	1075	-	South Korea	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AJ784059	Influenza B virus (B/England/23/04)	-	4	4	Yamagata	-	-	-	-	-	-	-	1074	-	United Kingdom	England	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AJ784060	Influenza B virus (B/Bangkok/460/2003)	-	4	4	Yamagata	-	-	-	-	-	-	-	1026	-	Thailand	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/south_eastern_asia
AJ784061	Influenza B virus (B/Jiangsu/10/2003)	-	4	4	Yamagata	-	-	-	-	-	-	-	1080	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AJ784062	Influenza B virus (B/Sichuan/379/99)	-	5	5	-	-	-	-	-	-	-	-	1704	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AJ784063	Influenza B virus (B/Shandong/7/97)	-	5	5	-	-	-	-	-	-	-	-	1706	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AJ784064	Influenza B virus (B/Tehran/80/02)	-	5	5	-	-	-	-	-	-	-	-	1694	-	Iran	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/southern_asia
AJ784065	Influenza B virus (B/Beijing/184/93)	-	5	5	-	-	-	-	-	-	-	-	1722	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AJ784066	Influenza B virus (B/Hong Kong/330/2002)	-	5	5	-	-	-	-	-	-	-	-	1715	-	Hong Kong	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AJ784067	Influenza B virus (B/Trieste/28/2002)	-	5	5	-	-	-	-	-	-	-	-	1721	-	Italy	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/southern_europe
AJ784068	Influenza B virus (B/Moscow/3/03)	-	5	5	-	-	-	-	-	-	-	-	1715	-	Russia	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/eastern_europe
AJ784069	Influenza B virus (B/Israel/95/03)	-	5	5	-	-	-	-	-	-	-	-	1701	-	Israel	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/western_asia
AJ784070	Influenza B virus (B/Barcelona/215/2003)	-	5	5	-	-	-	-	-	-	-	-	1722	-	Spain	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/southern_europe
AJ784071	Influenza B virus (B/Geneva/5079/2003)	-	5	5	-	-	-	-	-	-	-	-	1620	-	Switzerland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/western_europe
AJ784072	Influenza B virus (B/Hong Kong/692/01)	-	5	5	-	-	-	-	-	-	-	-	1668	-	Hong Kong	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AJ784073	Influenza B virus (B/Trento/3/2002)	-	5	5	-	-	-	-	-	-	-	-	1668	-	Italy	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/southern_europe
AJ784074	Influenza B virus (B/Hong Kong/293/02)	-	5	5	-	-	-	-	-	-	-	-	1671	-	Hong Kong	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AJ784075	Influenza B virus (B/Bucharest/795/2003)	-	5	5	-	-	-	-	-	-	-	-	1659	-	Romania	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/eastern_europe
AJ784076	Influenza B virus (B/Hong Kong/557/2000)	-	5	5	-	-	-	-	-	-	-	-	1659	-	Hong Kong	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AJ784077	Influenza B virus (B/Ulan Ude/4/02)	-	5	5	-	-	-	-	-	-	-	-	1665	-	Russia	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/eastern_europe
AJ784078	Influenza B virus (B/Shanghai/361/2002)	B/Shanghai/361/02	5	5	-	-	-	-	-	-	-	-	1662	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AJ784079	Influenza B virus (B/Oslo/71/2004)	-	5	5	-	-	-	-	-	-	-	-	1665	-	Norway	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AJ784080	Influenza B virus (B/Cheju/303/2003)	-	5	5	-	-	-	-	-	-	-	-	1665	-	South Korea	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AJ784081	Influenza B virus (B/England/23/04)	-	5	5	-	-	-	-	-	-	-	-	1653	-	United Kingdom	England	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AJ784082	Influenza B virus (B/Bangkok/460/2003)	-	5	5	-	-	-	-	-	-	-	-	1467	-	Thailand	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/south_eastern_asia
AJ784083	Influenza B virus (B/Jiangsu/10/2003)	-	5	5	-	-	-	-	-	-	-	-	1667	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AJ784087	Influenza B virus (B/Sichuan/379/99)	-	-	6	-	-	-	-	-	-	-	-	1446	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AJ784088	Influenza B virus (B/Shandong/7/97)	-	-	6	-	-	-	-	-	-	-	-	1520	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AJ784089	Influenza B virus (B/Tehran/80/02)	-	-	6	-	-	-	-	-	-	-	-	1505	-	Iran	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/southern_asia
AJ784090	Influenza B virus (B/Beijing/184/93)	-	-	6	-	-	-	-	-	-	-	-	1520	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AJ784091	Influenza B virus (B/Moscow/3/03)	-	-	6	-	-	-	-	-	-	-	-	1417	-	Russia	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/eastern_europe
AJ784092	Influenza B virus (B/Israel/95/03)	-	-	6	-	-	-	-	-	-	-	-	1345	-	Israel	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/western_asia
AJ784093	Influenza B virus (B/Barcelona/215/2003)	-	-	6	-	-	-	-	-	-	-	-	1420	-	Spain	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/southern_europe
AJ784094	Influenza B virus (B/Geneva/5079/2003)	-	-	6	-	-	-	-	-	-	-	-	1418	-	Switzerland	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/western_europe
AJ784095	Influenza B virus (B/Hong Kong/692/01)	-	-	6	-	-	-	-	-	-	-	-	1458	-	Hong Kong	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AJ784096	Influenza B virus (B/Trento/3/2002)	-	-	6	-	-	-	-	-	-	-	-	1501	-	Italy	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/southern_europe
AJ784097	Influenza B virus (B/Hong Kong/293/02)	-	-	6	-	-	-	-	-	-	-	-	1401	-	Hong Kong	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AJ784098	Influenza B virus (B/Bucharest/795/2003)	-	-	6	-	-	-	-	-	-	-	-	1403	-	Romania	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/eastern_europe
AJ784099	Influenza B virus (B/Ulan Ude/4/02)	-	-	6	-	-	-	-	-	-	-	-	1447	-	Russia	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/eastern_europe
AJ784100	Influenza B virus (B/Hong Kong/557/2000)	-	-	6	-	-	-	-	-	-	-	-	1483	-	Hong Kong	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AJ784101	Influenza B virus (B/Oslo/71/2004)	-	-	6	-	-	-	-	-	-	-	-	1402	-	Norway	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AJ784102	Influenza B virus (B/Cheju/303/2003)	-	-	6	-	-	-	-	-	-	-	-	1401	-	South Korea	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AJ784103	Influenza B virus (B/England/23/04)	-	-	6	-	-	-	-	-	-	-	-	1401	-	United Kingdom	England	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AJ784104	Influenza B virus (B/Bangkok/460/2003)	-	-	6	-	-	-	-	-	-	-	-	1401	-	Thailand	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/south_eastern_asia
AY504599	Influenza B virus (B/Victoria/504/2000)	B/Victoria/504/2000	1	2	-	-	-	-	-	-	-	15763145	2396	-	-	-	-	-	-
AY504600	Influenza B virus (B/Victoria/504/2000)	B/Victoria/504/2000	2	1	-	-	-	-	-	-	-	15763145	2369	-	-	-	-	-	-
AY504601	Influenza B virus (B/Victoria/504/2000)	B/Victoria/504/2000	3	3	-	-	-	-	-	-	-	15763145	2305	-	-	-	-	-	-
AY504602	Influenza B virus (B/Victoria/504/2000)	B/Victoria/504/2000	4	4	Yamagata	-	-	-	-	-	-	15763145	1883	-	-	-	-	-	-
AY504603	Influenza B virus (B/Victoria/504/2000)	B/Victoria/504/2000	5	5	-	-	-	-	-	-	-	15763145	1844	-	-	-	-	-	-
AY504604	Influenza B virus (B/Victoria/504/2000)	B/Victoria/504/2000	6	6	-	-	-	-	-	-	-	15763145	1557	-	-	-	-	-	-
AY504605	Influenza B virus (B/Victoria/504/2000)	B/Victoria/504/2000	7	7	-	-	-	-	-	-	-	15763145	1190	-	-	-	-	-	-
AY504606	Influenza B virus (B/Victoria/504/2000)	B/Victoria/504/2000	8	8	-	-	-	-	-	-	-	15763145	1096	-	-	-	-	-	-
AY504607	Influenza B virus (B/Hong Kong/330/2001)	B/Hong Kong/330/2001	1	2	-	-	-	-	-	-	-	15763145	2396	-	-	-	-	-	-
AY504608	Influenza B virus (B/Hong Kong/330/2001)	B/Hong Kong/330/2001	2	1	-	-	-	-	-	-	-	15763145	2369	-	-	-	-	-	-
AY504609	Influenza B virus (B/Hong Kong/330/2001)	B/Hong Kong/330/2001	3	3	-	-	-	-	-	-	-	15763145	2304	-	-	-	-	-	-
AY504610	Influenza B virus (B/Hong Kong/330/2001)	B/Hong Kong/330/2001	4	4	Yamagata	-	-	-	-	-	-	15763145	1885	-	-	-	-	-	-
AY504611	Influenza B virus (B/Hong Kong/330/2001)	B/Hong Kong/330/2001	5	5	-	-	-	-	-	-	-	15763145	1844	-	-	-	-	-	-
AY504612	Influenza B virus (B/Hong Kong/330/2001)	B/Hong Kong/330/2001	6	6	-	-	-	-	-	-	-	15763145	1556	-	-	-	-	-	-
AY504613	Influenza B virus (B/Hong Kong/330/2001)	B/Hong Kong/330/2001	7	7	-	-	-	-	-	-	-	15763145	1190	-	-	-	-	-	-
AY504614	Influenza B virus (B/Hong Kong/330/2001)	B/Hong Kong/330/2001	8	8	-	-	-	-	-	-	-	15763145	1097	-	-	-	-	-	-
AY504615	Influenza B virus (B/Hong Kong/330/2001 egg adapted)	B/Hong Kong/330/2001 egg adapted	1	2	-	-	-	-	-	-	-	15763145	2396	-	-	-	-	-	-
AY504616	Influenza B virus (B/Hong Kong/330/2001 egg adapted)	B/Hong Kong/330/2001 egg adapted	2	1	-	-	-	-	-	-	-	-	2369	-	-	-	-	-	-
AY504617	Influenza B virus (B/Hong Kong/330/2001 egg adapted)	B/Hong Kong/330/2001 egg adapted	3	3	-	-	-	-	-	-	-	-	2304	-	-	-	-	-	-
AY504618	Influenza B virus (B/Hong Kong/330/2001 egg adapted)	B/Hong Kong/330/2001 egg adapted	4	4	Yamagata	-	-	-	-	-	-	-	1885	-	-	-	-	-	-
AY504619	Influenza B virus (B/Hong Kong/330/2001 egg adapted)	B/Hong Kong/330/2001 egg adapted	5	5	-	-	-	-	-	-	-	15763145	1844	-	-	-	-	-	-
AY504620	Influenza B virus (B/Hong Kong/330/2001 egg adapted)	B/Hong Kong/330/2001 egg adapted	6	6	-	-	-	-	-	-	-	-	1556	-	-	-	-	-	-
AY504621	Influenza B virus (B/Hong Kong/330/2001 egg adapted)	B/Hong Kong/330/2001 egg adapted	7	7	-	-	-	-	-	-	-	-	1190	-	-	-	-	-	-
AY504622	Influenza B virus (B/Hong Kong/330/2001 egg adapted)	B/Hong Kong/330/2001 egg adapted	8	8	-	-	-	-	-	-	-	-	1097	-	-	-	-	-	-
AY504623	Influenza B virus (B/Victoria/504/2000)	B/Victoria/504/2000	4	4	Yamagata	-	-	-	-	-	-	15763145	1883	-	-	-	-	-	-
AY504624	Influenza B virus (B/Victoria/504/2000)	B/Victoria/504/2000	4	4	Yamagata	-	-	-	-	-	-	15763145	1796	-	-	-	-	-	-
AY880066	Influenza B virus (B/Thailand/clinical isolate SA1/2002)	B/clinical isolate SA1 Thailand/2002	-	6	-	-	-	-	-	-	-	15872264	1470	-	Thailand	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/south_eastern_asia
AY880067	Influenza B virus (B/Thailand/clinical isolate SA7/2002)	B/clinical isolate SA7 Thailand/2002	-	6	-	-	-	-	-	-	-	15872264	1481	-	Thailand	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/south_eastern_asia
AY880068	Influenza B virus (B/Thailand/clinical isolate SA32/2002)	B/clinical isolate SA32 Thailand/2002	-	6	-	-	-	-	-	-	-	15872264	1462	-	Thailand	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/south_eastern_asia
AY880069	Influenza B virus (B/Philippines/clinical isolate SA46/2002)	B/clinical isolate SA46 Philippines/2002	-	6	-	-	-	-	-	-	-	15872264	1311	-	Philippines	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/south_eastern_asia
AY880070	Influenza B virus (B/Philippines/clinical isolate SA47/2002)	B/clinical isolate SA47 Philippines/2002	-	6	-	-	-	-	-	-	-	15872264	1311	-	Philippines	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/south_eastern_asia
AY880071	Influenza B virus (B/Philippines/clinical isolate SA51/2002)	B/clinical isolate SA51 Philippines/2002	-	6	-	-	-	-	-	-	-	15872264	1311	-	Philippines	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/south_eastern_asia
AY880072	Influenza B virus (B/Philippines/clinical isolate SA59/2002)	B/clinical isolate SA59 Philippines/2002	-	6	-	-	-	-	-	-	-	15872264	1469	-	Philippines	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/south_eastern_asia
AY880073	Influenza B virus (B/Philippines/clinical isolate SA65/2002)	B/clinical isolate SA65 Philippines/2002	-	6	-	-	-	-	-	-	-	15872264	1311	-	Philippines	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/south_eastern_asia
AY947469	Influenza B virus (B/Rochester/02/2001)	B/Rochester/02/2001	-	4	Yamagata	-	-	-	-	patient before drug treatment	-	16479508	1472	-	-	-	-	-	-
AY947470	Influenza B virus (B/Rochester/02/2001)	B/Rochester/02/2001	-	4	Yamagata	-	-	-	-	recovered from oseltamivir-treated immunocompromised patient	-	16479508	1117	-	-	-	-	-	-
AY947471	Influenza B virus (B/Rochester/02/2001)	B/Rochester/02/2001	-	6	-	-	-	-	-	recovered from immunocompromised patient	-	16479508	1367	-	-	-	-	-	-
AY947472	Influenza B virus (B/Rochester/02/2001)	B/Rochester/02/2001	-	6	-	-	-	-	-	recovered from oseltamivir-treated immunocompromised patient	-	16479508	1367	-	-	-	-	-	-
CY015179	Influenza B virus (B/Arizona/4/2006)	-	4	4	Victoria	-	2006	MAY	9	-	MX/C1 passage(s)	-	1041	Homo sapiens	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY015180	Influenza B virus (B/Minnesota/1/1985)	-	4	4	Yamagata	-	1985	-	-	-	M5EX passage(s)	-	1055	Homo sapiens	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY015181	Influenza B virus (B/California/1/2000)	-	4	4	Yamagata	-	2000	JAN	21	-	M1/C1 passage(s)	-	1038	Homo sapiens	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY015182	Influenza B virus (B/Arizona/2/2000)	-	4	4	Yamagata	-	2000	-	-	-	X/C1 passage(s)	-	1038	Homo sapiens	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY015183	Influenza B virus (B/California/3/2000)	-	4	4	Yamagata	-	2000	FEB	27	-	M1/C1 passage(s)	-	1038	Homo sapiens	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY015184	Influenza B virus (B/Florida/1/2000)	-	4	4	Yamagata	-	2000	MAR	14	-	X/C1 passage(s)	-	1038	Homo sapiens	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY015185	Influenza B virus (B/South Dakota/1/2000)	-	4	4	Yamagata	-	2000	APR	24	-	X/C1 passage(s)	-	1038	Homo sapiens	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY015186	Influenza B virus (B/Texas/06/2000)	-	4	4	Yamagata	-	2000	MAY	3	-	M1/C1 passage(s)	-	1038	Homo sapiens	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY015187	Influenza B virus (B/Arizona/5/2000)	-	4	4	Yamagata	-	2000	APR	9	-	M2/C1 passage(s)	-	1038	Homo sapiens	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY015188	Influenza B virus (B/Georgia/1/2000)	-	4	4	Yamagata	-	2000	MAY	2	-	X/C1 passage(s)	-	1038	Homo sapiens	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY015189	Influenza B virus (B/Arizona/7/2000)	-	4	4	Yamagata	-	2000	JUN	9	-	X/C1 passage(s)	-	1038	Homo sapiens	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY015190	Influenza B virus (B/Washington/2/2000)	-	4	4	Yamagata	-	2000	SEP	25	-	X/C1 passage(s)	-	1014	Homo sapiens	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY015191	Influenza B virus (B/California/6/2000)	-	4	4	Yamagata	-	2000	NOV	20	-	X/C1 passage(s)	-	1038	Homo sapiens	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY015192	Influenza B virus (B/Wisconsin/3/2000)	-	4	4	Yamagata	-	2000	DEC	2	-	M1/C1 passage(s)	-	1038	Homo sapiens	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY015193	Influenza B virus (B/New York/2/2000)	-	4	4	Yamagata	-	2000	DEC	14	-	M1/C1 passage(s)	-	1038	Homo sapiens	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY015194	Influenza B virus (B/Texas/23/2000)	-	4	4	Yamagata	-	2000	DEC	26	-	M1/C1 passage(s)	-	1038	Homo sapiens	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY015195	Influenza B virus (B/Hawaii/2/2000)	-	4	4	Yamagata	-	2000	DEC	17	-	X2/C1 passage(s)	-	1038	Homo sapiens	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY015196	Influenza B virus (B/Mississippi/1/2001)	-	4	4	Yamagata	-	2001	JAN	25	-	X/C1 passage(s)	-	1038	Homo sapiens	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY015197	Influenza B virus (B/Nevada/1/2001)	-	4	4	Yamagata	-	2001	JAN	26	-	X/C1 passage(s)	-	1038	Homo sapiens	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY015198	Influenza B virus (B/Pennsylvania/2/2001)	-	4	4	Yamagata	-	2001	-	-	-	X2/C2 passage(s)	-	1038	Homo sapiens	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY015199	Influenza B virus (B/New York/8/2000)	-	4	4	Yamagata	-	2000	DEC	28	-	X2/C1 passage(s)	-	999	Homo sapiens	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY015200	Influenza B virus (B/New York/1/2001)	-	4	4	Yamagata	-	2001	JAN	16	-	X1/C1 passage(s)	-	1038	Homo sapiens	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY015201	Influenza B virus (B/New Jersey/3/2001)	-	4	4	Yamagata	-	2001	JAN	30	-	MX/C1 passage(s)	-	1038	Homo sapiens	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY015202	Influenza B virus (B/Texas/3/2001)	-	4	4	Yamagata	-	2001	FEB	1	-	X/C1 passage(s)	-	1038	Homo sapiens	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY015203	Influenza B virus (B/New York/12/2001)	-	4	4	Yamagata	-	2001	JAN	20	-	M1/C1 passage(s)	-	1038	Homo sapiens	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY015204	Influenza B virus (B/California/10/2000)	-	4	4	Yamagata	-	2000	DEC	28	-	MX/C1 passage(s)	-	1038	Homo sapiens	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY015205	Influenza B virus (B/Mississippi/3/2001)	-	4	4	Yamagata	-	2001	JAN	8	-	X/C1 passage(s)	-	1062	Homo sapiens	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
CY015206	Influenza B virus (B/Texas/11/2001)	-	4	4	Yamagata	-	2001	JAN	24	-	X/C1 passage(s)	-	1061	Homo sapiens	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
