sequenceID	full_name	isolate	gb_segment	rec_segment	rec_subtype	gb_subtype	gb_year	gb_month	gb_day	gb_source	gb_lab_host	pubmed_id	length	gb_host	gb_country	gb_place_sampled	m49_country.m49_region	m49_country.m49_intermediate_region	m49_country.m49_sub_region
AJ489306	Influenza B virus (B/Oslo/1862/2001)	B/Oslo/1862/2001	-	4	Yamagata	-	-	-	-	-	-	12477419	1081	Homo sapiens	Norway	Ostfold	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AJ489310	Influenza B virus (B/Oslo/2297/2001)	B/Oslo/2297/2001	-	4	Yamagata	-	-	-	-	-	-	12477419	1081	Homo sapiens	Norway	-	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AJ489311	Influenza B virus (B/Oslo/668/2002)	B/Oslo/668/2002	-	4	Yamagata	-	-	-	-	-	-	12477419	1081	Homo sapiens	Norway	Oslo	custom-table-row/m49_region/europe	-	custom-table-row/m49_sub_region/northern_europe
AJ842056	Influenza B virus (B/Genova/1603/2003)	B/Genova/1603/03	-	4	-	-	-	-	-	-	-	15484280	1000	-	-	-	-	-	-
AJ842057	Influenza B virus (B/Genova/2/2002)	B/Genova/2/02	-	4	Yamagata	-	-	-	-	-	-	15484280	1000	-	-	-	-	-	-
AJ842058	Influenza B virus (B/Genova/20/2002)	B/Genova/20/02	-	4	-	-	-	-	-	-	-	15484280	1000	-	-	-	-	-	-
AJ842059	Influenza B virus (B/Genova/2059/2003)	B/Genova/2059/03	-	4	-	-	-	-	-	-	-	15484280	1000	-	-	-	-	-	-
AJ842060	Influenza B virus (B/Genova/26/2002)	B/Genova/26/02	-	4	-	-	-	-	-	-	-	15484280	1000	-	-	-	-	-	-
AJ842061	Influenza B virus (B/Milano/1/2001)	B/Milano/1/01	-	4	Yamagata	-	-	-	-	-	-	15484280	1000	-	-	-	-	-	-
AJ842062	Influenza B virus (B/Milano/5/2002)	B/Milano/5/02	-	4	Yamagata	-	-	-	-	-	-	15484280	1000	-	-	-	-	-	-
AJ842063	Influenza B virus (B/Milano/7/2002)	B/Milano/7/02	-	4	-	-	-	-	-	-	-	15484280	1000	-	-	-	-	-	-
AJ842064	Influenza B virus (B/Perugia/4/2003)	B/Perugia/4/03	-	4	-	-	-	-	-	-	-	15484280	1000	-	-	-	-	-	-
AJ842065	Influenza B virus (B/Parma/1/2003)	B/Parma/1/03	-	4	-	-	-	-	-	-	-	15484280	1000	-	-	-	-	-	-
AJ842066	Influenza B virus (B/Parma/1/2004)	B/Parma/1/04	-	4	-	-	-	-	-	-	-	15484280	1000	-	-	-	-	-	-
AJ842067	Influenza B virus (B/Parma/2/2003)	B/Parma/2/03	-	4	-	-	-	-	-	-	-	15484280	1000	-	-	-	-	-	-
AJ842068	Influenza B virus (B/Parma/2/2004)	B/Parma/2/04	-	4	-	-	-	-	-	-	-	15484280	1000	-	-	-	-	-	-
AJ842069	Influenza B virus (B/Parma/23/2002)	B/Parma/23/02	-	4	-	-	-	-	-	-	-	15484280	1000	-	-	-	-	-	-
AJ842070	Influenza B virus (B/Parma/24/2002)	B/Parma/24/02	-	4	Yamagata	-	-	-	-	-	-	15484280	1000	-	-	-	-	-	-
AJ842071	Influenza B virus (B/Parma/25/2002)	B/Parma/25/02	-	4	-	-	-	-	-	-	-	15484280	1000	-	-	-	-	-	-
AJ842072	Influenza B virus (B/Parma/28/2002)	B/Parma/28/02	-	4	-	-	-	-	-	-	-	15484280	1000	-	-	-	-	-	-
AJ842073	Influenza B virus (B/Parma/3/2004)	B/Parma/3/04	-	4	-	-	-	-	-	-	-	15484280	1000	-	-	-	-	-	-
AJ842074	Influenza B virus (B/Roma/1/03)	B/Roma/1/03	-	4	-	-	-	-	-	-	-	15484280	1000	-	-	-	-	-	-
AJ842075	Influenza B virus (B/Roma/7/02)	B/Roma/7/02	-	4	Yamagata	-	-	-	-	-	-	15484280	1000	-	-	-	-	-	-
AJ842076	Influenza B virus (B/Siena/1/2002)	B/Siena/1/02	-	4	Yamagata	-	-	-	-	-	-	15484280	1000	-	-	-	-	-	-
AJ842077	Influenza B virus (B/Trieste/01/2003)	B/Trieste/1/03	-	4	-	-	-	-	-	-	-	15484280	1000	-	-	-	-	-	-
AJ842078	Influenza B virus (B/Trieste/2/03)	B/Trieste/2/03	-	4	-	-	-	-	-	-	-	15484280	1000	-	-	-	-	-	-
AJ842079	Influenza B virus (B/Genova/30/2002)	B/Genova/30/02	-	4	Yamagata	-	-	-	-	-	-	15484280	997	-	-	-	-	-	-
AJ842080	Influenza B virus (B/Lazio/1/2002)	B/Lazio/1/02	-	4	Yamagata	-	-	-	-	-	-	15484280	997	-	-	-	-	-	-
AJ842081	Influenza B virus (B/Milano/6/2002)	B/Milano/6/02	-	4	Yamagata	-	-	-	-	-	-	15484280	997	-	-	-	-	-	-
AJ842082	Influenza B virus (B/Milano/66/2004)	B/Milano/66/04	-	4	Yamagata	-	-	-	-	-	-	15484280	997	-	-	-	-	-	-
AJ842083	Influenza B virus (B/Parma/13/2002)	B/Parma/13/02	-	4	Yamagata	-	-	-	-	-	-	15484280	997	-	-	-	-	-	-
AJ842084	Influenza B virus (B/Parma/16/2002)	B/Parma/16/02	-	4	Yamagata	-	-	-	-	-	-	15484280	997	-	-	-	-	-	-
AJ842085	Influenza B virus (B/Parma/5/02)	B/Parma/5/02	-	4	Yamagata	-	-	-	-	-	-	15484280	997	-	-	-	-	-	-
AJ842086	Influenza B virus (B/Roma/4/2002)	B/Roma/4/02	-	4	Yamagata	-	-	-	-	-	-	15484280	997	-	-	-	-	-	-
AJ842087	Influenza B virus (B/Trieste/1/02)	B/Trieste/1/02	-	4	Yamagata	-	-	-	-	-	-	15484280	997	-	-	-	-	-	-
AJ842088	Influenza B virus (B/Parma/4/2004)	B/Parma/4/04	-	4	-	-	-	-	-	-	-	15484280	976	-	-	-	-	-	-
AJ842089	Influenza B virus (B/Roma/2/03)	B/Roma/2/03	-	4	-	-	-	-	-	-	-	15484280	986	-	-	-	-	-	-
AJ842090	Influenza B virus (B/Roma/3/2003)	B/Roma/3/03	-	4	-	-	-	-	-	-	-	15484280	965	-	-	-	-	-	-
AJ842092	Influenza B virus (B/Trieste/1/02)	B/Trieste/1/02	-	6	-	-	-	-	-	-	-	-	1398	-	-	-	-	-	-
AJ842093	Influenza B virus (B/Genova/2/2002)	B/Genova/2/02	-	6	-	-	-	-	-	-	-	-	1398	-	-	-	-	-	-
AJ842094	Influenza B virus (B/Genova/30/2002)	B/Genova/30/02	-	6	-	-	-	-	-	-	-	-	1398	-	-	-	-	-	-
AJ842095	Influenza B virus (B/Genova/26/2002)	B/Genova/26/02	-	6	-	-	-	-	-	-	-	-	1398	-	-	-	-	-	-
AJ842096	Influenza B virus (B/Genova/54/02)	B/Genova/54/02	-	6	-	-	-	-	-	-	-	-	1398	-	-	-	-	-	-
AJ842097	Influenza B virus (B/Genova/55/2002)	B/Genova/55/02	-	6	-	-	-	-	-	-	-	-	1398	-	-	-	-	-	-
AJ842098	Influenza B virus (B/Milano/1/02)	B/Milano/1/02	-	6	-	-	-	-	-	-	-	-	1398	-	-	-	-	-	-
AJ842099	Influenza B virus (B/Milano/5/2002)	B/Milano/5/02	-	6	-	-	-	-	-	-	-	-	1398	-	-	-	-	-	-
AJ842100	Influenza B virus (B/Milano/6/2002)	B/Milano/6/02	-	6	-	-	-	-	-	-	-	-	1398	-	-	-	-	-	-
AJ842101	Influenza B virus (B/Milano/7/2002)	B/Milano/7/02	-	6	-	-	-	-	-	-	-	-	1398	-	-	-	-	-	-
AJ842102	Influenza B virus (B/Milano/66/2004)	B/Milano/66/04	-	6	-	-	-	-	-	-	-	-	1398	-	-	-	-	-	-
AJ842103	Influenza B virus (B/Parma/1/2003)	B/Parma/1/03	-	6	-	-	-	-	-	-	-	-	1398	-	-	-	-	-	-
AJ842104	Influenza B virus (B/Parma/1/2004)	B/Parma/1/04	-	6	-	-	-	-	-	-	-	-	1398	-	-	-	-	-	-
AJ842105	Influenza B virus (B/Parma/2/2004)	B/Parma/2/04	-	6	-	-	-	-	-	-	-	-	1398	-	-	-	-	-	-
AJ842106	Influenza B virus (B/Parma/3/2004)	B/Parma/3/04	-	6	-	-	-	-	-	-	-	-	1398	-	-	-	-	-	-
AJ842107	Influenza B virus (B/Parma/4/2004)	B/Parma/4/04	-	6	-	-	-	-	-	-	-	-	1398	-	-	-	-	-	-
AJ842108	Influenza B virus (B/Perugia/4/2003)	B/Perugia/4/03	-	6	-	-	-	-	-	-	-	-	1398	-	-	-	-	-	-
AJ842109	Influenza B virus (B/Parma/2/2003)	B/Parma/2/03	-	6	-	-	-	-	-	-	-	-	1398	-	-	-	-	-	-
AJ842110	Influenza B virus (B/Parma/5/02)	B/Parma/5/02	-	6	-	-	-	-	-	-	-	-	1398	-	-	-	-	-	-
AJ842111	Influenza B virus (B/Parma/13/2002)	B/Parma/13/02	-	6	-	-	-	-	-	-	-	-	1398	-	-	-	-	-	-
AJ842112	Influenza B virus (B/Parma/16/2002)	B/Parma/16/02	-	6	-	-	-	-	-	-	-	-	1398	-	-	-	-	-	-
AJ842113	Influenza B virus (B/Parma/23/2002)	B/Parma/23/02	-	6	-	-	-	-	-	-	-	-	1398	-	-	-	-	-	-
AJ842114	Influenza B virus (B/Parma/24/2002)	B/Parma/24/02	-	6	-	-	-	-	-	-	-	-	1398	-	-	-	-	-	-
AJ842115	Influenza B virus (B/Parma/25/2002)	B/Parma/25/02	-	6	-	-	-	-	-	-	-	-	1398	-	-	-	-	-	-
AJ842116	Influenza B virus (B/Parma/28/2002)	B/Parma/28/02	-	6	-	-	-	-	-	-	-	-	1398	-	-	-	-	-	-
AJ842117	Influenza B virus (B/Roma/2/03)	B/Roma/2/03	-	6	-	-	-	-	-	-	-	-	1398	-	-	-	-	-	-
AJ842118	Influenza B virus (B/Roma/3/2003)	B/Roma/3/03	-	6	-	-	-	-	-	-	-	-	1398	-	-	-	-	-	-
AJ842119	Influenza B virus (B/Roma/4/2002)	B/Roma/4/02	-	6	-	-	-	-	-	-	-	-	1398	-	-	-	-	-	-
AJ842120	Influenza B virus (B/Roma/7/02)	B/Roma/7/02	-	6	-	-	-	-	-	-	-	-	1398	-	-	-	-	-	-
AJ842121	Influenza B virus (B/Roma/1/03)	B/Roma/1/03	-	6	-	-	-	-	-	-	-	-	1398	-	-	-	-	-	-
AJ842122	Influenza B virus (B/Siena/1/2002)	B/Siena/1/02	-	6	-	-	-	-	-	-	-	-	1398	-	-	-	-	-	-
AJ842123	Influenza B virus (B/Trento/3/2002)	B/Trento/3/02	-	6	-	-	-	-	-	-	-	-	1398	-	-	-	-	-	-
AJ842124	Influenza B virus (B/Trieste/27/2002)	B/Trieste/27/02	-	6	-	-	-	-	-	-	-	-	1398	-	-	-	-	-	-
AJ842125	Influenza B virus (B/Trieste/34/02)	B/Trieste/34/02	-	6	-	-	-	-	-	-	-	-	1398	-	-	-	-	-	-
AJ842126	Influenza B virus (B/Genova/1294/03)	B/Genova/1294/03	-	6	-	-	-	-	-	-	-	-	1398	-	-	-	-	-	-
AJ842127	Influenza B virus (B/Genova/1603/2003)	B/Genova/1603/03	-	6	-	-	-	-	-	-	-	-	1398	-	-	-	-	-	-
AJ842128	Influenza B virus (B/Genova/2059/2003)	B/Genova/2059/03	-	6	-	-	-	-	-	-	-	-	1398	-	-	-	-	-	-
AJ842129	Influenza B virus (B/Trieste/19/2002)	B/Trieste/19/02	-	6	-	-	-	-	-	-	-	-	1398	-	-	-	-	-	-
AJ842130	Influenza B virus (B/Trieste/01/2003)	B/Trieste/1/03	-	6	-	-	-	-	-	-	-	-	1398	-	-	-	-	-	-
AJ842131	Influenza B virus (B/Trieste/2/03)	B/Trieste/2/03	-	6	-	-	-	-	-	-	-	-	1398	-	-	-	-	-	-
AX399742	Influenza B virus (B/Vienna/1/99)	-	-	2	-	-	-	-	-	-	-	-	2397	-	-	-	-	-	-
AX399743	Influenza B virus (B/Vienna/1/99)	-	-	1	-	-	-	-	-	-	-	-	2369	-	-	-	-	-	-
AX399744	Influenza B virus (B/Vienna/1/99)	-	-	3	-	-	-	-	-	-	-	-	2305	-	-	-	-	-	-
AX399745	Influenza B virus (B/Vienna/1/99)	-	-	4	Yamagata	-	-	-	-	-	-	-	1882	-	-	-	-	-	-
AX399746	Influenza B virus (B/Vienna/1/99)	-	-	5	-	-	-	-	-	-	-	-	1844	-	-	-	-	-	-
AX399747	Influenza B virus (B/Vienna/1/99)	-	-	6	-	-	-	-	-	-	-	-	1557	-	-	-	-	-	-
AX399748	Influenza B virus (B/Vienna/1/99)	-	-	7	-	-	-	-	-	-	-	-	1190	-	-	-	-	-	-
AX399749	Influenza B virus (B/Vienna/1/99)	-	-	8	-	-	-	-	-	-	-	-	1097	-	-	-	-	-	-
AX822037	Influenza B virus	-	-	4	Yamagata	-	-	-	-	-	-	-	1064	-	-	-	-	-	-
AX822038	Influenza B virus	-	-	6	-	-	-	-	-	-	-	-	1473	-	-	-	-	-	-
AY044169	Influenza B virus (B/Shangdong/7/97)	B/Shangdong/7/97	5	5	-	-	-	-	-	-	embryonated chicken eggs	12922121	1734	-	-	-	-	-	-
AY044170	Influenza B virus (B/Shangdong/7/97)	B/Shangdong/7/97	8	8	-	-	-	-	-	-	embryonated chicken eggs	12922121	1053	-	-	-	-	-	-
AY044171	Influenza B virus (B/Shangdong/7/97)	B/Shangdong/7/97	7	7	-	-	-	-	-	-	embryonated chicken eggs	12922121	1115	-	-	-	-	-	-
AY044172	Influenza B virus (B/Shangdong/7/97)	B/Shangdong/7/97	6	6	-	-	-	-	-	-	embryonated chicken eggs	12922121	1536	-	-	-	-	-	-
AY044173	Influenza B virus (B/Shangdong/7/97)	B/Shangdong/7/97	2	1	-	-	-	-	-	-	embryonated chicken eggs	12922121	2243	-	-	-	-	-	-
AY096184	Influenza B virus (B/Utah/20975/99)	B/Utah/20975/99	4	4	Yamagata	-	-	-	-	-	-	12447732	978	-	-	-	-	-	-
AY096185	Influenza B virus (B/Michigan/22659/99)	B/Michigan/22659/99	4	4	Yamagata	-	-	-	-	-	-	12447732	978	-	-	-	-	-	-
AY096186	Influenza B virus (B/Michigan/22687/99)	B/Michigan/22687/99	4	4	Yamagata	-	-	-	-	-	-	12447732	908	-	-	-	-	-	-
AY096187	Influenza B virus (B/Michigan/22691/99)	B/Michigan/22691/99	4	4	Yamagata	-	-	-	-	-	-	12447732	978	-	-	-	-	-	-
AY096188	Influenza B virus (B/Michigan/22721/99)	B/Michigan/22721/99	4	4	Yamagata	-	-	-	-	-	-	12447732	978	-	-	-	-	-	-
AY096189	Influenza B virus (B/Michigan/22723/99)	B/Michigan/22723/99	4	4	Yamagata	-	-	-	-	-	-	12447732	978	-	-	-	-	-	-
AY096190	Influenza B virus (B/Kansas/22992/99)	B/Kansas/22992/99	4	4	Yamagata	-	-	-	-	-	-	12447732	978	-	-	-	-	-	-
AY096191	Influenza B virus (B/United Kingdom/34304/99)	B/United Kingdom/34304/99	4	4	Yamagata	-	-	-	-	-	-	12447732	978	-	-	-	-	-	-
AY096192	Influenza B virus (B/United Kingdom/34520/99)	B/United Kingdom/34520/99	4	4	Yamagata	-	-	-	-	-	-	12447732	978	-	-	-	-	-	-
AY112990	Influenza B virus (B/Michigan/22587/99)	B/Michigan/22587/99	4	4	Yamagata	-	-	-	-	-	-	12447732	978	Homo sapiens	-	-	-	-	-
AY112991	Influenza B virus (B/Michigan/22631/99)	B/Michigan/22631/99	4	4	Yamagata	-	-	-	-	-	-	12447732	978	Homo sapiens	-	-	-	-	-
AY112992	Influenza B virus (B/Michigan/22723/99)	B/Michigan/22723/99	4	4	Yamagata	-	-	-	-	-	-	12447732	978	Homo sapiens	-	-	-	-	-
AY129960	Influenza B virus (B/New York/20139/99)	-	4	4	Yamagata	-	-	-	-	-	-	12447732	978	-	-	-	-	-	-
AY129961	Influenza B virus (B/Michigan/22572/1999)	-	4	4	Yamagata	-	-	-	-	-	-	12447732	978	-	-	-	-	-	-
AY129962	Influenza B virus (B/South Carolina/25723/99)	-	4	4	Yamagata	-	-	-	-	-	-	12447732	978	-	-	-	-	-	-
AY139033	Influenza B virus (B/Sichuan/281/96)	B/Sichuan/281/96	-	4	-	-	-	-	-	-	embryonated hens' eggs	12482653	1041	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY139034	Influenza B virus (B/Sichuan/317/2001)	B/Sichuan/317/2001	-	4	Yamagata	-	-	-	-	-	embryonated hens' eggs	12482653	1038	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY139035	Influenza B virus (B/Taiwan/217/97)	B/Taiwan/217/97	-	4	Yamagata	-	-	-	-	-	tissue culture	12482653	1041	-	Taiwan	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY139036	Influenza B virus (B/Osaka/547/1997)	B/Osaka/547/97	-	4	-	-	-	-	-	-	tissue culture	12482653	1041	-	Japan	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY139037	Influenza B virus (B/Texas/1/2000)	B/Texas/1/2000	-	4	Yamagata	-	-	-	-	-	tissue culture	12482653	1038	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY139038	Influenza B virus (B/Wuhan/356/2000)	B/Wuhan/356/2000	-	4	Yamagata	-	-	-	-	-	embryonated hens' eggs	12482653	1038	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY139039	Influenza B virus (B/Wuhan/2/2001)	B/Wuhan/2/2001	-	4	Yamagata	-	-	-	-	-	embryonated hens' eggs	12482653	1049	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY139040	Influenza B virus (B/Yunnan/123/2001)	B/Yunnan/123/2001	-	4	-	-	-	-	-	-	embryonated hens' eggs	12482653	1058	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY139041	Influenza B virus (B/Taiwan/1484/2001)	B/Taiwan/1484/2001	-	4	-	-	-	-	-	-	tissue culture	12482653	1035	-	Taiwan	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY139042	Influenza B virus (B/Oman/16299/2001)	B/Oman/16299/2001	-	4	-	-	-	-	-	-	tissue culture	12482653	1061	-	Oman	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/western_asia
AY139043	Influenza B virus (B/Oman/16305/2001)	B/Oman/16305/2001	-	4	-	-	-	-	-	-	tissue culture	12482653	1058	-	Oman	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/western_asia
AY139044	Influenza B virus (B/Oman/16296/2001)	B/Oman/16296/2001	-	4	-	-	-	-	-	-	tissue culture	12482653	1058	-	Oman	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/western_asia
AY139045	Influenza B virus (B/Philippines/93079/2001)	B/Philippines/93079/2001	-	4	Yamagata	-	-	-	-	-	tissue culture	12482653	1057	-	Philippines	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/south_eastern_asia
AY139046	Influenza B virus (B/Philippines/5072/2001)	B/Philippines/5072/2001	-	4	Yamagata	-	-	-	-	-	tissue culture	12482653	1055	-	Philippines	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/south_eastern_asia
AY139047	Influenza B virus (B/Taiwan/97271/2001)	B/Taiwan/97271/2001	-	4	Yamagata	-	-	-	-	-	-	12482653	1052	-	Taiwan	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY139048	Influenza B virus (B/New York/47/2001)	B/New York/47/2001	-	4	Yamagata	-	-	-	-	-	-	12482653	1047	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY139049	Influenza B virus (B/Texas/3/2002)	B/Texas/3/2002	-	4	Yamagata	-	-	-	-	-	-	12482653	1052	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY139050	Influenza B virus (B/Hong Kong/70/1996)	B/Hong Kong/70/96	6	6	-	-	-	-	-	-	-	12482653	1408	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY139051	Influenza B virus (B/Sichuan/281/96)	B/Sichuan/281/96	6	6	-	-	-	-	-	embryonated hen eggs	-	12482653	1408	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY139052	Influenza B virus (B/Guangzhou/7/97)	B/Guangzhou/7/97	6	6	-	-	-	-	-	-	-	12482653	1408	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY139053	Influenza B virus (B/Taiwan/217/97)	B/Taiwan/217/97	6	6	-	-	-	-	-	-	-	12482653	1408	-	Taiwan	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY139054	Influenza B virus (B/Osaka/547/1997)	B/Osaka/547/97	6	6	-	-	-	-	-	-	-	12482653	1408	-	Japan	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY139055	Influenza B virus (B/Bangkok/54/99)	B/Bangkok/54/99	6	6	-	-	-	-	-	-	-	12482653	1408	-	Thailand	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/south_eastern_asia
AY139056	Influenza B virus (B/Bangkok/34/99)	B/Bangkok/34/99	6	6	-	-	-	-	-	-	-	12482653	1408	-	Thailand	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/south_eastern_asia
AY139057	Influenza B virus (B/Hong Kong/557/2000)	B/Hong Kong/557/2000	6	6	-	-	-	-	-	-	-	12482653	1408	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY139058	Influenza B virus (B/Texas/1/2000)	B/Texas/1/2000	6	6	-	-	-	-	-	-	-	12482653	1408	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY139059	Influenza B virus (B/Alaska/16/2000)	B/Alaska/16/2000	6	6	-	-	-	-	-	embryonated hen eggs	-	12482653	1446	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY139060	Influenza B virus (B/Wuhan/356/2000)	B/Wuhan/356/2000	6	6	-	-	-	-	-	embryonated hen eggs	-	12482653	1446	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY139061	Influenza B virus (B/Wuhan/2/2001)	B/Wuhan/2/2001	6	6	-	-	-	-	-	embryonated hen eggs	-	12482653	1472	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY139062	Influenza B virus (B/Hong Kong/6/2001)	B/Hong Kong/6/2001	6	6	-	-	-	-	-	-	-	12482653	1464	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY139063	Influenza B virus (B/Hong Kong/22/2001)	B/Hong Kong/22/2001	6	6	-	-	-	-	-	-	-	12482653	1470	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY139064	Influenza B virus (B/Hong Kong/28/2001)	B/Hong Kong/28/2001	6	6	-	-	-	-	-	-	-	12482653	1465	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY139065	Influenza B virus (B/Canada/464/2001)	B/Canada/464/2001	6	6	-	-	-	-	-	-	-	12482653	1462	-	Canada	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY139066	Influenza B virus (B/Hong Kong/330/2001)	B/Hong Kong/330/2001	6	6	-	-	-	-	-	embryonated hen eggs	-	12482653	1473	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY139067	Influenza B virus (B/Hawaii/10/2001)	B/Hawaii/10/2001	6	6	-	-	-	-	-	-	-	12482653	1472	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY139068	Influenza B virus (B/Sichuan/317/2001)	B/Sichuan/317/2001	6	6	-	-	-	-	-	embryonated hen eggs	-	12482653	1446	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY139069	Influenza B virus (B/Hawaii/36/2001)	B/Hawaii/36/2001	6	6	-	-	-	-	-	-	-	12482653	1453	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY139070	Influenza B virus (B/Brazil/952/2001)	B/Brazil/952/2001	6	6	-	-	-	-	-	embryonated hen eggs	-	12482653	1457	-	Brazil	-	custom-table-row/m49_region/americas	custom-table-row/m49_intermediate_region/south_america	custom-table-row/m49_sub_region/latin_america_and_the_caribbean
AY139071	Influenza B virus (B/Argentina/69/2001)	B/Argentina/69/2001	6	6	-	-	-	-	-	-	-	12482653	1465	-	Argentina	-	custom-table-row/m49_region/americas	custom-table-row/m49_intermediate_region/south_america	custom-table-row/m49_sub_region/latin_america_and_the_caribbean
AY139072	Influenza B virus (B/Oman/16296/2001)	B/Oman/16296/2001	6	6	-	-	-	-	-	-	-	12482653	1476	-	Oman	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/western_asia
AY139073	Influenza B virus (B/Malaysia/83077/2001)	B/Malaysia/83077/2001	6	6	-	-	-	-	-	-	-	12482653	1483	-	Malaysia	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/south_eastern_asia
AY139074	Influenza B virus (B/Hong Kong/1351/2002)	B/Hong Kong/1351/2002	6	6	-	-	-	-	-	embryonated hen eggs	-	12482653	1511	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY139075	Influenza B virus (B/New York/1/2002)	B/New York/1/2002	6	6	-	-	-	-	-	-	-	12482653	1484	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY139076	Influenza B virus (B/Maryland/1/2002)	B/Maryland/1/2002	6	6	-	-	-	-	-	-	-	12482653	1446	-	USA	-	custom-table-row/m49_region/americas	-	custom-table-row/m49_sub_region/northern_america
AY139077	Influenza B virus (B/Beijing/184/93)	B/Beijing/184/93	6	6	-	-	-	-	-	-	-	12482653	1511	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY139078	Influenza B virus (B/Beijing/243/97)	B/Beijing/243/97	6	6	-	-	-	-	-	-	-	12482653	1408	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY139079	Influenza B virus (B/Guangdong/5/94)	B/Guangdong/5/94	6	6	-	-	-	-	-	-	-	12482653	1511	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY139080	Influenza B virus (B/Sichuan/379/99)	B/Sichuan/379/99	6	6	-	-	-	-	-	embryonated hen eggs	-	12482653	1446	-	China	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY139081	Influenza B virus (B/Yamagata/16/1988)	B/Yamagata/16/88	6	6	-	-	-	-	-	-	-	12482653	1511	-	Japan	-	custom-table-row/m49_region/asia	-	custom-table-row/m49_sub_region/eastern_asia
AY174683	Influenza B virus (B/Johannesburg/33/01)	B/Johannesburg/33/01	-	4	Yamagata	-	-	-	-	-	-	15163490	955	-	South Africa	-	custom-table-row/m49_region/africa	custom-table-row/m49_intermediate_region/southern_africa	custom-table-row/m49_sub_region/sub_saharan_africa
