sequenceID	full_name	isolate	gb_segment	rec_segment	rec_subtype	gb_subtype	gb_year	gb_month	gb_day	gb_source	gb_lab_host	pubmed_id	length	gb_host	gb_country	gb_place_sampled	m49_country
AB086693	Influenza C virus (C/Miyagi/9/96)	C/Miyagi/9/96	-	1	-	-	-	-	-	-	-	12502803	469	-	-	-	-
AB086694	Influenza C virus (C/Miyagi/1/97)	C/Miyagi/1/97	-	1	-	-	-	-	-	-	-	12502803	469	-	-	-	-
AB086695	Influenza C virus (C/Miyagi/2/98)	C/Miyagi/2/98	-	1	-	-	-	-	-	-	-	12502803	469	-	-	-	-
AB086696	Influenza C virus (C/Miyagi/4/98)	C/Miyagi/4/98	-	1	-	-	-	-	-	-	-	12502803	469	-	-	-	-
AB086697	Influenza C virus (C/Miyagi/1/99)	C/Miyagi/1/99	-	1	-	-	-	-	-	-	-	12502803	469	-	-	-	-
AB086698	Influenza C virus (C/Miyagi/3/99)	C/Miyagi/3/99	-	1	-	-	-	-	-	-	-	12502803	469	-	-	-	-
AB086699	Influenza C virus (C/Sapporo/71)	C/Sapporo/71	-	2	-	-	-	-	-	-	-	12502803	376	-	-	-	-
AB086700	Influenza C virus (C/Aomori/74)	C/Aomori/74	-	2	-	-	-	-	-	-	-	12502803	376	-	-	-	-
AB086701	Influenza C virus (C/Shizuoka/79)	C/Shizuoka/79	-	2	-	-	-	-	-	-	-	12502803	376	-	-	-	-
AB086702	Influenza C virus (C/Yamagata/1/86)	C/Yamagata/1/86	-	2	-	-	-	-	-	-	-	12502803	376	-	-	-	-
AB086703	Influenza C virus (C/Miyagi/1/90)	C/Miyagi/1/90	-	2	-	-	-	-	-	-	-	12502803	376	-	-	-	-
AB086704	Influenza C virus (C/Miyagi/5/91)	C/Miyagi/5/91	-	2	-	-	-	-	-	-	-	12502803	376	-	-	-	-
AB086705	Influenza C virus (C/Miyagi/7/91)	C/Miyagi/7/91	-	2	-	-	-	-	-	-	-	12502803	376	-	-	-	-
AB086706	Influenza C virus (C/Miyagi/1/93)	C/Miyagi/1/93	-	2	-	-	-	-	-	-	-	12502803	376	-	-	-	-
AB086707	Influenza C virus (C/Miyagi/2/93)	C/Miyagi/2/93	-	2	-	-	-	-	-	-	-	12502803	376	-	-	-	-
AB086708	Influenza C virus (C/Miyagi/3/93)	C/Miyagi/3/93	-	2	-	-	-	-	-	-	-	12502803	376	-	-	-	-
AB086709	Influenza C virus (C/Miyagi/4/93)	C/Miyagi/4/93	-	2	-	-	-	-	-	-	-	12502803	376	-	-	-	-
AB086710	Influenza C virus (C/Miyagi/5/93)	C/Miyagi/5/93	-	2	-	-	-	-	-	-	-	12502803	376	-	-	-	-
AB086711	Influenza C virus (C/Miyagi/6/93)	C/Miyagi/6/93	-	2	-	-	-	-	-	-	-	12502803	376	-	-	-	-
AB086712	Influenza C virus (C/Miyagi/7/93)	C/Miyagi/7/93	-	2	-	-	-	-	-	-	-	12502803	376	-	-	-	-
AB086713	Influenza C virus (C/Miyagi/1/94)	C/Miyagi/1/94	-	2	-	-	-	-	-	-	-	12502803	376	-	-	-	-
AB086714	Influenza C virus (C/Miyagi/2/94)	C/Miyagi/2/94	-	2	-	-	-	-	-	-	-	12502803	376	-	-	-	-
AB086715	Influenza C virus (C/Miyagi/3/94)	C/Miyagi/3/94	-	2	-	-	-	-	-	-	-	12502803	376	-	-	-	-
AB086716	Influenza C virus (C/Miyagi/2/96)	C/Miyagi/2/96	-	2	-	-	-	-	-	-	-	12502803	376	-	-	-	-
AB086717	Influenza C virus (C/Miyagi/4/96)	C/Miyagi/4/96	-	2	-	-	-	-	-	-	-	12502803	376	-	-	-	-
AB086718	Influenza C virus (C/Miyagi/6/96)	C/Miyagi/6/96	-	2	-	-	-	-	-	-	-	12502803	376	-	-	-	-
AB086719	Influenza C virus (C/Miyagi/7/96)	C/Miyagi/7/96	-	2	-	-	-	-	-	-	-	12502803	376	-	-	-	-
AB086720	Influenza C virus (C/Miyagi/8/96)	C/Miyagi/8/96	-	2	-	-	-	-	-	-	-	12502803	376	-	-	-	-
AB086721	Influenza C virus (C/Miyagi/9/96)	C/Miyagi/9/96	-	2	-	-	-	-	-	-	-	12502803	376	-	-	-	-
AB086722	Influenza C virus (C/Miyagi/1/97)	C/Miyagi/1/97	-	2	-	-	-	-	-	-	-	12502803	376	-	-	-	-
AB086723	Influenza C virus (C/Miyagi/2/98)	C/Miyagi/2/98	-	2	-	-	-	-	-	-	-	12502803	376	-	-	-	-
AB086724	Influenza C virus (C/Miyagi/4/98)	C/Miyagi/4/98	-	2	-	-	-	-	-	-	-	12502803	376	-	-	-	-
AB086725	Influenza C virus (C/Miyagi/1/99)	C/Miyagi/1/99	-	2	-	-	-	-	-	-	-	12502803	376	-	-	-	-
AB086726	Influenza C virus (C/Miyagi/3/99)	C/Miyagi/3/99	-	2	-	-	-	-	-	-	-	12502803	376	-	-	-	-
AB086727	Influenza C virus (C/Sapporo/71)	C/Sapporo/71	-	3	-	-	-	-	-	-	-	12502803	372	-	-	-	-
AB086728	Influenza C virus (C/Aomori/74)	C/Aomori/74	-	3	-	-	-	-	-	-	-	12502803	372	-	-	-	-
AB086729	Influenza C virus (C/Kyoto/1/79)	C/Kyoto/1/79	-	3	-	-	-	-	-	-	-	12502803	372	-	-	-	-
AB086730	Influenza C virus (C/Shizuoka/79)	C/Shizuoka/79	-	3	-	-	-	-	-	-	-	12502803	372	-	-	-	-
AB086731	Influenza C virus (C/Yamagata/1/86)	C/Yamagata/1/86	-	3	-	-	-	-	-	-	-	12502803	372	-	-	-	-
AB086732	Influenza C virus (C/Miyagi/1/90)	C/Miyagi/1/90	-	3	-	-	-	-	-	-	-	12502803	372	-	-	-	-
AB086733	Influenza C virus (C/Miyagi/5/91)	C/Miyagi/5/91	-	3	-	-	-	-	-	-	-	12502803	372	-	-	-	-
AB086734	Influenza C virus (C/Miyagi/7/91)	C/Miyagi/7/91	-	3	-	-	-	-	-	-	-	12502803	372	-	-	-	-
AB086735	Influenza C virus (C/Miyagi/5/93)	CMiyagi/5/93	-	3	-	-	-	-	-	-	-	12502803	372	-	-	-	-
AB086736	Influenza C virus (C/Miyagi/2/96)	C/Miyagi/2/96	-	3	-	-	-	-	-	-	-	12502803	372	-	-	-	-
AB086737	Influenza C virus (C/Miyagi/6/96)	C/Miyagi/6/96	-	3	-	-	-	-	-	-	-	12502803	372	-	-	-	-
AB086738	Influenza C virus (C/Miyagi/9/96)	C/Miyagi/9/96	-	3	-	-	-	-	-	-	-	12502803	372	-	-	-	-
AB086739	Influenza C virus (C/Miyagi/1/97)	C/Miyagi/1/97	-	3	-	-	-	-	-	-	-	12502803	372	-	-	-	-
AB086740	Influenza C virus (C/Miyagi/2/98)	C/Miyagi/2/98	-	3	-	-	-	-	-	-	-	12502803	372	-	-	-	-
AB086741	Influenza C virus (C/Miyagi/4/98)	C/Miyagi/4/98	-	3	-	-	-	-	-	-	-	12502803	372	-	-	-	-
AB086742	Influenza C virus (C/Miyagi/1/99)	C/Miyagi/1/99	-	3	-	-	-	-	-	-	-	12502803	372	-	-	-	-
AB086743	Influenza C virus (C/Miyagi/3/99)	C/Miyagi/3/99	-	3	-	-	-	-	-	-	-	12502803	372	-	-	-	-
AB086744	Influenza C virus (C/Sapporo/71)	C/Sapporo/71	-	5	-	-	-	-	-	-	-	12502803	600	-	-	-	-
AB086745	Influenza C virus (C/Aomori/74)	C/Aomori/74	-	5	-	-	-	-	-	-	-	12502803	600	-	-	-	-
AB086746	Influenza C virus (C/Kyoto/1/79)	C/Kyoto/1/79	-	5	-	-	-	-	-	-	-	12502803	600	-	-	-	-
AB086747	Influenza C virus (C/Shizuoka/79)	C/Shizuoka/79	-	5	-	-	-	-	-	-	-	12502803	600	-	-	-	-
AB086748	Influenza C virus (C/Yamagata/1/86)	C/Yamagata/1/86	-	5	-	-	-	-	-	-	-	12502803	600	-	-	-	-
AB086749	Influenza C virus (C/Miyagi/1/90)	C/Miyagi/1/90	-	5	-	-	-	-	-	-	-	12502803	600	-	-	-	-
AB086750	Influenza C virus (C/Miyagi/5/91)	C/Miyagi/5/91	-	5	-	-	-	-	-	-	-	12502803	600	-	-	-	-
AB086751	Influenza C virus (C/Miyagi/7/91)	C/Miyagi/7/91	-	5	-	-	-	-	-	-	-	12502803	600	-	-	-	-
AB086752	Influenza C virus (C/Miyagi/5/93)	C/Miyagi/5/93	-	5	-	-	-	-	-	-	-	12502803	600	-	-	-	-
AB086753	Influenza C virus (C/Miyagi/2/96)	C/Miyagi/2/96	-	5	-	-	-	-	-	-	-	12502803	600	-	-	-	-
AB086754	Influenza C virus (C/Miyagi/6/96)	C/Miyagi/6/96	-	5	-	-	-	-	-	-	-	12502803	600	-	-	-	-
AB086755	Influenza C virus (C/Miyagi/9/96)	C/Miyagi/9/96	-	5	-	-	-	-	-	-	-	12502803	600	-	-	-	-
AB086756	Influenza C virus (C/Miyagi/1/97)	C/Miyagi/1/97	-	5	-	-	-	-	-	-	-	12502803	600	-	-	-	-
AB086757	Influenza C virus (C/Miyagi/2/98)	C/Miyagi/2/98	-	5	-	-	-	-	-	-	-	12502803	600	-	-	-	-
AB086758	Influenza C virus (C/Miyagi/4/98)	C/Miyagi/4/98	-	5	-	-	-	-	-	-	-	12502803	600	-	-	-	-
AB086759	Influenza C virus (C/Miyagi/1/99)	C/Miyagi/1/99	-	5	-	-	-	-	-	-	-	12502803	600	-	-	-	-
AB086760	Influenza C virus (C/Miyagi/3/99)	C/Miyagi/3/99	-	5	-	-	-	-	-	-	-	12502803	600	-	-	-	-
AB086761	Influenza C virus (C/Shizuoka/79)	C/Shizuoka/79	-	6	-	-	-	-	-	-	-	12502803	1122	-	-	-	-
AB086762	Influenza C virus (C/Yamagata/7/88)	C/Yamagata/7/88	-	6	-	-	-	-	-	-	-	12502803	1122	-	-	-	-
AB086763	Influenza C virus (C/Miyagi/1/90)	C/Miyagi/1/90	-	6	-	-	-	-	-	-	-	12502803	1122	-	-	-	-
AB086764	Influenza C virus (C/Miyagi/5/91)	C/Miyagi/5/91	-	6	-	-	-	-	-	-	-	12502803	1122	-	-	-	-
AB086765	Influenza C virus (C/Miyagi/7/91)	C/Miyagi/7/91	-	6	-	-	-	-	-	-	-	12502803	1122	-	-	-	-
AB086766	Influenza C virus (C/Miyagi/2/92)	C/Miyagi/2/92	-	6	-	-	-	-	-	-	-	12502803	1122	-	-	-	-
AB086767	Influenza C virus (C/Miyagi/1/93)	C/Miyagi/1/93	-	6	-	-	-	-	-	-	-	12502803	1122	-	-	-	-
AB086768	Influenza C virus (C/Miyagi/2/93)	C/Miyagi/2/93	-	6	-	-	-	-	-	-	-	12502803	1122	-	-	-	-
AB086769	Influenza C virus (C/Miyagi/3/93)	C/Miyagi/3/93	-	6	-	-	-	-	-	-	-	12502803	1122	-	-	-	-
AB086770	Influenza C virus (C/Miyagi/4/93)	C/Miyagi/4/93	-	6	-	-	-	-	-	-	-	12502803	1122	-	-	-	-
AB086771	Influenza C virus (C/Miyagi/5/93)	C/Miyagi/5/93	-	6	-	-	-	-	-	-	-	12502803	1122	-	-	-	-
AB086772	Influenza C virus (C/Miyagi/6/93)	C/Miyagi/6/93	-	6	-	-	-	-	-	-	-	12502803	1122	-	-	-	-
AB086773	Influenza C virus (C/Miyagi/7/93)	C/Miyagi/7/93	-	6	-	-	-	-	-	-	-	12502803	1122	-	-	-	-
AB086774	Influenza C virus (C/Miyagi/1/94)	C/Miyagi/1/94	-	6	-	-	-	-	-	-	-	12502803	1122	-	-	-	-
AB086775	Influenza C virus (C/Miyagi/2/94)	C/Miyagi/2/94	-	6	-	-	-	-	-	-	-	12502803	1122	-	-	-	-
AB086776	Influenza C virus (C/Miyagi/3/94)	C/Miyagi/3/94	-	6	-	-	-	-	-	-	-	12502803	1122	-	-	-	-
AB086777	Influenza C virus (C/Miyagi/2/96)	C/Miyagi/2/96	-	6	-	-	-	-	-	-	-	12502803	1122	-	-	-	-
AB086778	Influenza C virus (C/Miyagi/4/96)	C/Miyagi/4/96	-	6	-	-	-	-	-	-	-	12502803	1122	-	-	-	-
AB086779	Influenza C virus (C/Miyagi/6/96)	C/Miyagi/6/96	-	6	-	-	-	-	-	-	-	12502803	1122	-	-	-	-
AB086780	Influenza C virus (C/Miyagi/7/96)	C/Miyagi/7/96	-	6	-	-	-	-	-	-	-	12502803	1122	-	-	-	-
AB086781	Influenza C virus (C/Miyagi/8/96)	C/Miyagi/8/96	-	6	-	-	-	-	-	-	-	12502803	1122	-	-	-	-
AB086782	Influenza C virus (C/Miyagi/9/96)	C/Miyagi/9/96	-	6	-	-	-	-	-	-	-	12502803	1122	-	-	-	-
AB086783	Influenza C virus (C/Miyagi/1/97)	C/Miyagi/1/97	-	6	-	-	-	-	-	-	-	12502803	1122	-	-	-	-
AB086784	Influenza C virus (C/Miyagi/2/98)	C/Miyagi/2/98	-	6	-	-	-	-	-	-	-	12502803	1122	-	-	-	-
AB086785	Influenza C virus (C/Miyagi/4/98)	C/Miyagi/4/98	-	6	-	-	-	-	-	-	-	12502803	1122	-	-	-	-
AB086786	Influenza C virus (C/Miyagi/1/99)	C/Miyagi/1/99	-	6	-	-	-	-	-	-	-	12502803	1122	-	-	-	-
AB086787	Influenza C virus (C/Miyagi/3/99)	C/Miyagi/3/99	-	6	-	-	-	-	-	-	-	12502803	1122	-	-	-	-
AB086788	Influenza C virus (C/Shizuoka/79)	C/Shizuoka/79	-	7	-	-	-	-	-	-	-	12502803	862	-	-	-	-
AB086789	Influenza C virus (C/Miyagi/2/92)	C/Miyagi/2/92	-	7	-	-	-	-	-	-	-	12502803	862	-	-	-	-
AB086790	Influenza C virus (C/Miyagi/1/93)	C/Miyagi/1/93	-	7	-	-	-	-	-	-	-	12502803	862	-	-	-	-
AB086791	Influenza C virus (C/Miyagi/2/93)	C/Miyagi/2/93	-	7	-	-	-	-	-	-	-	12502803	862	-	-	-	-
AB086792	Influenza C virus (C/Miyagi/3/93)	C/Miyagi/3/93	-	7	-	-	-	-	-	-	-	12502803	862	-	-	-	-
AB086793	Influenza C virus (C/Miyagi/4/93)	C/Miyagi/4/93	-	7	-	-	-	-	-	-	-	12502803	862	-	-	-	-
AB086794	Influenza C virus (C/Miyagi/5/93)	C/Miyagi/5/93	-	7	-	-	-	-	-	-	-	12502803	862	-	-	-	-
AB086795	Influenza C virus (C/Miyagi/6/93)	C/Miyagi/6/93	-	7	-	-	-	-	-	-	-	12502803	862	-	-	-	-
AB086796	Influenza C virus (C/Miyagi/7/93)	C/Miyagi/7/93	-	7	-	-	-	-	-	-	-	12502803	862	-	-	-	-
AB086797	Influenza C virus (C/Miyagi/1/94)	C/Miyagi/1/94	-	7	-	-	-	-	-	-	-	12502803	862	-	-	-	-
AB086798	Influenza C virus (C/Miyagi/2/94)	C/Miyagi/2/94	-	7	-	-	-	-	-	-	-	12502803	862	-	-	-	-
AB086799	Influenza C virus (C/Miyagi/3/94)	C/Miyagi/3/94	-	7	-	-	-	-	-	-	-	12502803	862	-	-	-	-
AB086800	Influenza C virus (C/Miyagi/2/96)	C/Miyagi/2/96	-	7	-	-	-	-	-	-	-	12502803	862	-	-	-	-
AB086801	Influenza C virus (C/Miyagi/4/96)	C/Miyagi/4/96	-	7	-	-	-	-	-	-	-	12502803	862	-	-	-	-
AB086802	Influenza C virus (C/Miyagi/6/96)	C/Miyagi/6/96	-	7	-	-	-	-	-	-	-	12502803	862	-	-	-	-
AB086803	Influenza C virus (C/Miyagi/7/96)	C/Miyagi/7/96	-	7	-	-	-	-	-	-	-	12502803	862	-	-	-	-
AB086804	Influenza C virus (C/Miyagi/8/96)	C/Miyagi/8/96	-	7	-	-	-	-	-	-	-	12502803	862	-	-	-	-
AB086805	Influenza C virus (C/Miyagi/9/96)	C/Miyagi/9/96	-	7	-	-	-	-	-	-	-	12502803	862	-	-	-	-
AB086806	Influenza C virus (C/Miyagi/1/97)	C/Miyagi/1/97	-	7	-	-	-	-	-	-	-	12502803	862	-	-	-	-
AB086807	Influenza C virus (C/Miyagi/2/98)	C/Miyagi/2/98	-	7	-	-	-	-	-	-	-	12502803	862	-	-	-	-
AB086808	Influenza C virus (C/Miyagi/4/98)	C/Miyagi/4/98	-	7	-	-	-	-	-	-	-	12502803	862	-	-	-	-
AB086809	Influenza C virus (C/Miyagi/1/99)	C/Miyagi/1/99	-	7	-	-	-	-	-	-	-	12502803	862	-	-	-	-
AB086810	Influenza C virus (C/Kyoto/1/79)	C/Kyoto/1/79	-	2	-	-	-	-	-	-	-	12502803	376	-	-	-	-
AB086811	Influenza C virus (C/Miyagi/3/99)	C/Miyagi/3/99	-	7	-	-	-	-	-	-	-	12502803	862	-	-	-	-
AB093473	Influenza C virus (C/Hiroshima/246/2000)	C/Hiroshima/246/2000	-	4	AL_ICV_SEG4_Kanagawa	-	-	-	-	human throat swab from child with upper respiratory illness	-	11056564	401	-	Japan	Hiroshima	custom-table-row/m49_country/JPN
AB093474	Influenza C virus (C/Hiroshima/247/2000)	C/Hiroshima/247/2000	-	4	AL_ICV_SEG4_Yamagata	-	-	-	-	human throat swab from child with upper respiratory illness	-	11056564	401	-	Japan	Hiroshima	custom-table-row/m49_country/JPN
AB093475	Influenza C virus (C/Hiroshima/248/2000)	C/Hiroshima/248/2000	-	4	AL_ICV_SEG4_Yamagata	-	-	-	-	human throat swab from child with upper respiratory illness	-	11056564	401	-	Japan	Hiroshima	custom-table-row/m49_country/JPN
AB093476	Influenza C virus (C/Hiroshima/249/2000)	C/Hiroshima/249/2000	-	4	AL_ICV_SEG4_Yamagata	-	-	-	-	human throat swab from child with upper respiratory illness	-	11056564	401	-	Japan	Hiroshima	custom-table-row/m49_country/JPN
AB093477	Influenza C virus (C/Hiroshima/250/2000)	C/Hiroshima/250/2000	-	4	AL_ICV_SEG4_Kanagawa	-	-	-	-	human throat swab from child with bronchitis	-	11056564	401	-	Japan	Hiroshima	custom-table-row/m49_country/JPN
AB093478	Influenza C virus (C/Hiroshima/251/2000)	C/Hiroshima/251/2000	-	4	AL_ICV_SEG4_Kanagawa	-	-	-	-	human throat swab from child with bronchitis	-	11056564	401	-	Japan	Hiroshima	custom-table-row/m49_country/JPN
AB093479	Influenza C virus (C/Hiroshima/252/2000)	C/Hiroshima/252/2000	-	4	AL_ICV_SEG4_Yamagata	-	-	-	-	human throat swab from child with bronchitis	-	11056564	401	-	Japan	Hiroshima	custom-table-row/m49_country/JPN
AB093480	Influenza C virus (C/Hiroshima/290/99)	C/Hiroshima/290/99	-	4	AL_ICV_SEG4_Yamagata	-	-	-	-	human throat swab from child with upper respiratory illness	-	11056564	401	-	Japan	Hiroshima	custom-table-row/m49_country/JPN
AB099410	Influenza C virus (C/Yamagata/2/99)	C/Yamagata/2/99	-	4	AL_ICV_SEG4_Yamagata	-	-	-	-	-	-	15310173	1926	-	-	-	-
AB099411	Influenza C virus (C/Yamagata/9/2000)	C/Yamagata/9/2000	-	4	AL_ICV_SEG4_Yamagata	-	-	-	-	-	-	15310173	1926	-	-	-	-
AB099412	Influenza C virus (C/Yamagata/2/2000)	C/Yamagata/2/2000	-	4	AL_ICV_SEG4_Yamagata	-	-	-	-	-	-	15310173	1926	-	-	-	-
AB099413	Influenza C virus (C/Yamagata/3/2000)	C/Yamagata/3/2000	-	4	AL_ICV_SEG4_Mississippi	-	-	-	-	-	-	15310173	1923	-	-	-	-
AB099414	Influenza C virus (C/Yamagata/6/2000)	C/Yamagata/6/2000	-	4	AL_ICV_SEG4_Yamagata	-	-	-	-	-	-	15310173	1926	-	-	-	-
AB099415	Influenza C virus (C/Yamagata/8/2000)	C/Yamagata/8/2000	-	4	AL_ICV_SEG4_Yamagata	-	-	-	-	-	-	15310173	1926	-	-	-	-
AB099416	Influenza C virus (C/Miyagi/2/2000)	C/Miyagi/2/2000	-	4	AL_ICV_SEG4_Kanagawa	-	-	-	-	-	-	15310173	1926	-	-	-	-
AB099417	Influenza C virus (C/Miyagi/3/2000)	C/Miyagi/3/2000	-	4	AL_ICV_SEG4_Yamagata	-	-	-	-	-	-	15310173	1926	-	-	-	-
AB099418	Influenza C virus (C/Miyagi/4/2000)	C/Miyagi/4/2000	-	4	AL_ICV_SEG4_Yamagata	-	-	-	-	-	-	15310173	1926	-	-	-	-
AB099419	Influenza C virus (C/Miyagi/5/2000)	C/Miyagi/5/2000	-	4	AL_ICV_SEG4_Kanagawa	-	-	-	-	-	-	15310173	1926	-	-	-	-
AB099420	Influenza C virus (C/Saitama/1/2000)	C/Saitama/1/2000	-	4	AL_ICV_SEG4_Yamagata	-	-	-	-	-	-	15310173	1926	-	-	-	-
AB099421	Influenza C virus (C/Saitama/2/2000)	C/Saitama/2/2000	-	4	AL_ICV_SEG4_Mississippi	-	-	-	-	-	-	15310173	1923	-	-	-	-
AB099422	Influenza C virus (C/Saitama/3/2000)	C/Saitama/3/2000	-	4	AL_ICV_SEG4_Kanagawa	-	-	-	-	-	-	15310173	1926	-	-	-	-
AB099423	Influenza C virus (C/Hiroshima/290/99)	C/Hiroshima/290/99	-	4	AL_ICV_SEG4_Yamagata	-	-	-	-	-	-	15310173	1926	-	-	-	-
AB099424	Influenza C virus (C/Hiroshima/252/99)	C/Hiroshima/252/99	-	4	AL_ICV_SEG4_Yamagata	-	-	-	-	-	-	15310173	1926	-	-	-	-
AB099425	Influenza C virus (C/Hiroshima/249/2000)	C/Hiroshima/249/2000	-	4	AL_ICV_SEG4_Yamagata	-	-	-	-	-	-	15310173	1926	-	-	-	-
AB099426	Influenza C virus (C/Hiroshima/246/2000)	C/Hiroshima/246/2000	-	4	AL_ICV_SEG4_Kanagawa	-	-	-	-	-	-	15310173	1926	-	-	-	-
AB099427	Influenza C virus (C/Hiroshima/247/2000)	C/Hiroshima/247/2000	-	4	AL_ICV_SEG4_Yamagata	-	-	-	-	-	-	15310173	1926	-	-	-	-
AB099428	Influenza C virus (C/Hiroshima/248/2000)	C/Hiroshima/248/2000	-	4	AL_ICV_SEG4_Yamagata	-	-	-	-	-	-	15310173	1926	-	-	-	-
AB099429	Influenza C virus (C/Hiroshima/250/2000)	C/Hiroshima/250/2000	-	4	AL_ICV_SEG4_Kanagawa	-	-	-	-	-	-	15310173	1926	-	-	-	-
AB099430	Influenza C virus (C/Hiroshima/251/2000)	C/Hiroshima/251/2000	-	4	AL_ICV_SEG4_Kanagawa	-	-	-	-	-	-	15310173	1926	-	-	-	-
AB099431	Influenza C virus (C/Yamagata/2/99)	C/Yamagata/2/99	-	1	-	-	-	-	-	-	-	15310173	469	-	-	-	-
AB099432	Influenza C virus (C/Yamagata/9/2000)	C/Yamagata/9/2000	-	1	-	-	-	-	-	-	-	15310173	469	-	-	-	-
AB099433	Influenza C virus (C/Yamagata/2/2000)	C/Yamagata/2/2000	-	1	-	-	-	-	-	-	-	15310173	469	-	-	-	-
AB099434	Influenza C virus (C/Yamagata/3/2000)	C/Yamagata/3/2000	-	1	-	-	-	-	-	-	-	15310173	469	-	-	-	-
AB099435	Influenza C virus (C/Yamagata/6/2000)	C/Yamagata/6/2000	-	1	-	-	-	-	-	-	-	15310173	469	-	-	-	-
AB099436	Influenza C virus (C/Yamagata/8/2000)	C/Yamagata/8/2000	-	1	-	-	-	-	-	-	-	15310173	469	-	-	-	-
AB099437	Influenza C virus (C/Miyagi/2/2000)	C/Miyagi/2/2000	-	1	-	-	-	-	-	-	-	15310173	469	-	-	-	-
AB099438	Influenza C virus (C/Miyagi/3/2000)	C/Miyagi/3/2000	-	1	-	-	-	-	-	-	-	15310173	469	-	-	-	-
AB099439	Influenza C virus (C/Miyagi/4/2000)	C/Miyagi/4/2000	-	1	-	-	-	-	-	-	-	15310173	469	-	-	-	-
AB099440	Influenza C virus (C/Miyagi/5/2000)	C/Miyagi/5/2000	-	1	-	-	-	-	-	-	-	15310173	469	-	-	-	-
AB099441	Influenza C virus (C/Saitama/1/2000)	C/Saitama/1/2000	-	1	-	-	-	-	-	-	-	15310173	469	-	-	-	-
AB099442	Influenza C virus (C/Saitama/2/2000)	C/Saitama/2/2000	-	1	-	-	-	-	-	-	-	15310173	469	-	-	-	-
AB099443	Influenza C virus (C/Saitama/3/2000)	C/Saitama/3/2000	-	1	-	-	-	-	-	-	-	15310173	469	-	-	-	-
AB099444	Influenza C virus (C/Hiroshima/290/99)	C/Hiroshima/290/99	-	1	-	-	-	-	-	-	-	15310173	469	-	-	-	-
AB099445	Influenza C virus (C/Hiroshima/252/99)	C/Hiroshima/252/99	-	1	-	-	-	-	-	-	-	15310173	469	-	-	-	-
AB099446	Influenza C virus (C/Hiroshima/249/2000)	C/Hiroshima/249/2000	-	1	-	-	-	-	-	-	-	15310173	469	-	-	-	-
AB099447	Influenza C virus (C/Hiroshima/246/2000)	C/Hiroshima/246/2000	-	1	-	-	-	-	-	-	-	15310173	469	-	-	-	-
AB099448	Influenza C virus (C/Hiroshima/247/2000)	C/Hiroshima/247/2000	-	1	-	-	-	-	-	-	-	15310173	469	-	-	-	-
AB099449	Influenza C virus (C/Hiroshima/248/2000)	C/Hiroshima/248/2000	-	1	-	-	-	-	-	-	-	15310173	469	-	-	-	-
AB099450	Influenza C virus (C/Hiroshima/250/2000)	C/Hiroshima/250/2000	-	1	-	-	-	-	-	-	-	15310173	469	-	-	-	-
AB099451	Influenza C virus (C/Hiroshima/251/2000)	C/Hiroshima/251/2000	-	1	-	-	-	-	-	-	-	15310173	469	-	-	-	-
AB099452	Influenza C virus (C/NewJersey/76)	C/NewJersey/76	-	1	-	-	-	-	-	-	-	15310173	469	-	-	-	-
AB099453	Influenza C virus (C/California/78)	C/California/78	-	1	-	-	-	-	-	-	-	15310173	469	-	-	-	-
AB099454	Influenza C virus (C/Kansas/1/79)	C/Kansas/1/79	-	1	-	-	-	-	-	-	-	15310173	469	-	-	-	-
AB099455	Influenza C virus (C/Greece/79)	C/Greece/79	-	1	-	-	-	-	-	-	-	15310173	469	-	-	-	-
AB099456	Influenza C virus (C/Yamagata/2/99)	C/Yamagata/2/99	-	2	-	-	-	-	-	-	-	15310173	376	-	-	-	-
AB099457	Influenza C virus (C/Yamagata/9/2000)	C/Yamagata/9/2000	-	2	-	-	-	-	-	-	-	15310173	376	-	-	-	-
AB099458	Influenza C virus (C/Yamagata/2/2000)	C/Yamagata/2/2000	-	2	-	-	-	-	-	-	-	15310173	376	-	-	-	-
AB099459	Influenza C virus (C/Yamagata/3/2000)	C/Yamagata/3/2000	-	2	-	-	-	-	-	-	-	15310173	376	-	-	-	-
AB099460	Influenza C virus (C/Yamagata/6/2000)	C/Yamagata/6/2000	-	2	-	-	-	-	-	-	-	15310173	376	-	-	-	-
AB099461	Influenza C virus (C/Yamagata/8/2000)	C/Yamagata/8/2000	-	2	-	-	-	-	-	-	-	15310173	376	-	-	-	-
AB099462	Influenza C virus (C/Miyagi/2/2000)	C/Miyagi/2/2000	-	2	-	-	-	-	-	-	-	15310173	376	-	-	-	-
AB099463	Influenza C virus (C/Miyagi/3/2000)	C/Miyagi/3/2000	-	2	-	-	-	-	-	-	-	15310173	376	-	-	-	-
AB099464	Influenza C virus (C/Miyagi/4/2000)	C/Miyagi/4/2000	-	2	-	-	-	-	-	-	-	15310173	376	-	-	-	-
AB099465	Influenza C virus (C/Miyagi/5/2000)	C/Miyagi/5/2000	-	2	-	-	-	-	-	-	-	15310173	376	-	-	-	-
AB099466	Influenza C virus (C/Saitama/1/2000)	C/Saitama/1/2000	-	2	-	-	-	-	-	-	-	15310173	376	-	-	-	-
AB099467	Influenza C virus (C/Saitama/2/2000)	C/Saitama/2/2000	-	2	-	-	-	-	-	-	-	15310173	376	-	-	-	-
AB099468	Influenza C virus (C/Saitama/3/2000)	C/Saitama/3/2000	-	2	-	-	-	-	-	-	-	15310173	376	-	-	-	-
