strain_id	complete	seq_count	cg_subtype	hn_subtype	iso_year	iso_month	iso_day	iso_host	iso_source	iso_country	iso_place_name	segment1_accession	segment2_accession	segment3_accession	segment4_accession	segment5_accession	segment6_accession	segment7_accession	segment8_accession	segment_1_counts	segment_2_counts	segment_3_counts	segment_4_counts	segment_5_counts	segment_6_counts	segment_7_counts	segment_8_counts
B/Singapore/DMS1499/2011	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2011	MAR	26	Homo sapiens	cultured isolate	Singapore	NULL	0	0	MN588440	MN588495	MN588550	MN588605	MN588660	MN588715	0	0	1	1	1	1	1	1
B/Guangdong/GZ047/2010	FALSE	2	-|-|-|Victoria|-|-|-|-	Victoria-	2010	APR	7	Homo sapiens	nasopharyngeal swab	China	Guangdong	0	0	0	KC986553	0	KC986758	0	0	0	0	0	1	0	1	0	0
B/Guangdong/184/2010	FALSE	1	-|-|-|-|-|-|-|-	--	2010	-	-	Homo sapiens	Nasal Swab	China	Guangdong	0	0	0	0	0	CY109055	0	0	0	0	0	0	0	1	0	0
B/Minnesota/02/2019	FALSE	4	-|-|-|Victoria|-|-|-|-	Victoria-	2019	FEB	17	Homo sapiens	-	USA	Minnesota	0	0	0	MK857742	MK857743	MK857744	0	MK857745	0	0	0	1	1	1	0	1
B/Tasmania/2/2012	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2012	APR	17	Homo sapiens	-	Australia	Tasmania	0	0	CY196918	CY196913	CY196916	CY196915	CY196914	CY196917	0	0	1	1	1	1	1	1
B/Wisconsin/70/2017	FALSE	11	-|-|-|Yamagata|-|-|-|-	Yamagata-	2017	OCT	24	Homo sapiens	-	USA	Wisconsin	0	0	CY262195	CY262203	CY262204	CY262205	CY262206	CY262199	0	0	2	2	2	2	1	2
B/Utah/5176/2016	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2016	FEB	23	Homo sapiens	Nasal Wash	USA	Utah	0	0	0	CY208409	0	0	0	0	0	0	0	1	0	0	0	0
B/West Virginia/11/2018	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2018	FEB	18	Homo sapiens	-	USA	West Virginia	0	0	MH245783	MH245782	MH245781	MH245780	MH245779	MH245778	0	0	1	1	1	1	1	1
B/Ontario/019/2016	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2016	FEB	10	Homo sapiens	nasopharyngeal wash	Canada	Ontario	0	0	0	MF195830	0	0	0	0	0	0	0	1	0	0	0	0
B/British Columbia/8/2015	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2015	MAR	11	Homo sapiens	nasopharyngeal swab	Canada	British Columbia	0	0	0	KU729608	0	0	0	0	0	0	0	1	0	0	0	0
B/Hong Kong/4/2000	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2000	JAN	3	Homo sapiens	-	Hong Kong	NULL	0	0	0	KP460748	0	0	0	0	0	0	0	1	0	0	0	0
B/India/K112447/2010	FALSE	1	-|-|-|-|-|-|-|-	--	2010	SEP	23	Homo sapiens	TS/NS	India	NULL	0	0	0	0	0	KF364400	0	0	0	0	0	0	0	1	0	0
B/Pennsylvania/43/2017	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2017	APR	17	Homo sapiens	-	USA	Pennsylvania	0	0	CY247484	CY247485	CY247486	CY247487	CY247488	CY247489	0	0	1	1	1	1	1	1
B/California/31/2019	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2019	SEP	21	Homo sapiens	-	USA	California	0	0	MN819238	MN819239	MN819240	MN819241	MN819242	MN819243	0	0	1	1	1	1	1	1
B/Arizona/01/2010	FALSE	3	-|-|-|Victoria|-|-|-|-	Victoria-	2010	JUN	5	Homo sapiens	-	USA	NULL	0	0	0	JN992779	0	JN992781	0	JN992780	0	0	0	1	0	1	0	1
B/Kansas/01/2013	FALSE	3	-|-|-|Yamagata|-|-|-|-	Yamagata-	2013	JAN	9	Homo sapiens	-	USA	NULL	0	0	0	KF216902	0	KF216915	0	KF216910	0	0	0	1	0	1	0	1
B/Kentucky/03/2012	FALSE	3	-|-|-|Yamagata|-|-|-|-	Yamagata-	2012	JUN	4	Homo sapiens	-	USA	NULL	0	0	0	KC892084	0	KC892086	0	KC892085	0	0	0	1	0	1	0	1
B/Alberta/311/2017	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2017	NOV	29	Homo sapiens	nasopharyngeal swab	Canada	Alberta	0	0	0	MG910772	0	0	0	0	0	0	0	1	0	0	0	0
B/Wyoming/02/2013	FALSE	3	-|-|-|Yamagata|-|-|-|-	Yamagata-	2013	FEB	1	Homo sapiens	-	USA	NULL	0	0	0	KF217073	0	KF216800	0	KF217093	0	0	0	1	0	1	0	1
B/Alabama/07/2018	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2018	FEB	20	Homo sapiens	-	USA	Alabama	0	0	MH245247	MH245246	MH245245	MH245244	MH245243	MH245242	0	0	1	1	1	1	1	1
B/South Auckland/36/2012	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2012	AUG	3	Homo sapiens	-	New Zealand	South Auckland	0	0	CY197486	CY197481	CY197484	CY197483	CY197482	CY197485	0	0	1	1	1	1	1	1
B/Rhode Island/04/2012	FALSE	3	-|-|-|Yamagata|-|-|-|-	Yamagata-	2012	DEC	3	Homo sapiens	-	USA	NULL	0	0	0	KF216773	0	KF216759	0	KF216775	0	0	0	1	0	1	0	1
B/Minnesota/06/2009	FALSE	3	-|-|-|Victoria|-|-|-|-	Victoria-	2009	MAY	4	Homo sapiens	-	USA	Minnesota state	0	0	0	GQ451505	0	GQ451504	0	JN899482	0	0	0	1	0	1	0	1
B/JiangxiGuixi/1217/2015	FALSE	1	-|-|-|-|-|-|-|-	--	2015	DEC	31	Homo sapiens	-	China	Jiangxi	0	0	0	0	0	KY888440	0	0	0	0	0	0	0	1	0	0
B/Alaska/06/2019	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2019	JUL	27	Homo sapiens	-	USA	Alaska	0	0	MN819128	MN819133	MN819129	MN819130	MN819131	MN819132	0	0	1	1	1	1	1	1
B/California/31/2018	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2018	APR	2	Homo sapiens	-	USA	California	0	0	MH584098	MH584097	MH584096	MH584095	MH584094	MH584093	0	0	1	1	1	1	1	1
B/Isiolo/5879/2008	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2008	APR	11	Homo sapiens	nasopharynx	Kenya	NULL	0	0	0	FJ265579	0	0	0	0	0	0	0	1	0	0	0	0
B/Nagasaki/13N090/2014	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2014	-	-	Homo sapiens	-	Japan	NULL	0	0	LC033360	LC033361	LC033362	LC033363	LC033364	LC033365	0	0	1	1	1	1	1	1
B/Philippines/137/2010	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2010	-	-	Homo sapiens	nasopharyngeal swab	Philippines	NULL	0	0	0	LC107188	0	0	0	0	0	0	0	1	0	0	0	0
B/Virginia/05/2017	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2017	FEB	24	Homo sapiens	-	USA	Virginia	0	0	CY226213	CY226214	CY226215	CY226216	CY226217	CY226218	0	0	1	1	1	1	1	1
B/Wisconsin/15/2015	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2015	MAR	26	Homo sapiens	-	USA	NULL	0	0	KT854872	KT854931	KT854768	KT854826	KT854721	KT854845	0	0	1	1	1	1	1	1
B/Hong Kong/CUHK45810/2000	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2000	NOV	26	Homo sapiens	-	China	NULL	0	0	0	JX429682	0	0	0	0	0	0	0	1	0	0	0	0
B/Brisbane/34/2008	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2008	JUL	24	Homo sapiens	-	Australia	Brisbane	0	0	CY156623	CY156618	CY156621	CY156620	CY156619	CY156622	0	0	1	1	1	1	1	1
B/Saitama/3/2010	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2010	SEP	21	Homo sapiens	-	Japan	Saitama	0	0	0	KP460414	0	0	0	0	0	0	0	1	0	0	0	0
B/China/b195/2016	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2016	FEB	16	Homo sapiens	nasal swab	China	NULL	0	0	0	MN795821	0	0	0	0	0	0	0	1	0	0	0	0
B/Malaysia/U2036/2013	FALSE	2	-|-|-|Yamagata|-|-|-|-	Yamagata-	2013	FEB	25	Homo sapiens	nasopharyngeal swab	Malaysia	Kuala Lumpur	0	0	0	KR073402	0	KR073571	0	0	0	0	0	1	0	1	0	0
B/Minas Gerais/129/2008	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2008	JUL	9	Homo sapiens	Nasopharyngeal secretion	Brazil	MG	0	0	0	CY063339	0	0	0	0	0	0	0	1	0	0	0	0
B/Connecticut/06/2016	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2016	FEB	16	Homo sapiens	-	USA	NULL	0	0	KX612507	KX612508	KX612509	KX612510	KX612511	KX612512	0	0	1	1	1	1	1	1
B/South Korea/7480/2018	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2018	FEB	2	Homo sapiens	NP Swab	South Korea	NULL	0	0	MK445589	MK445365	MK445500	MK445455	MK445410	MK445545	0	0	1	1	1	1	1	1
B/New York/6228/2017	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2017	FEB	27	Homo sapiens	Nasal Wash	USA	New York	0	0	0	CY244340	0	0	0	0	0	0	0	1	0	0	0	0
B/New Jersey/5577/2016	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2016	APR	13	Homo sapiens	Nasal Wash	USA	New Jersey	0	0	0	CY210148	0	0	0	0	0	0	0	1	0	0	0	0
B/Mbagathi/5916/2008	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2008	MAY	16	Homo sapiens	nasopharynx	Kenya	NULL	0	0	0	FJ265605	0	0	0	0	0	0	0	1	0	0	0	0
B/New York/1038/2001	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2001	FEB	7	Homo sapiens	-	USA	Albany County, NY	0	0	CY174230	CY174225	CY174228	CY174227	CY174226	CY174229	0	0	1	1	1	1	1	1
B/Singapore/DMS3604/2018	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2018	DEC	10	Homo sapiens	nasopharyngeal swab	Singapore	NULL	0	0	MN589557	MN589558	MN589559	MN589560	MN589561	MN589562	0	0	1	1	1	1	1	1
B/Singapore/DMS1845/2012	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2012	JAN	14	Homo sapiens	cultured isolate	Singapore	NULL	0	0	MN588861	MN588862	MN588863	MN588864	MN588865	MN588866	0	0	1	1	1	1	1	1
B/New York/1297/2011	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2011	MAR	20	Homo sapiens	-	USA	New York, Nassau County	0	0	CY175934	CY175929	CY175932	CY175931	CY175930	CY175933	0	0	1	1	1	1	1	1
B/Guangdong/GZ089/2010	FALSE	2	-|-|-|Victoria|-|-|-|-	Victoria-	2010	APR	23	Homo sapiens	nasopharyngeal swab	China	Guangdong	0	0	0	KC986586	0	KC986791	0	0	0	0	0	1	0	1	0	0
B/Kawasaki/1/2008	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2008	OCT	27	Homo sapiens	-	Japan	Kanagawa	0	0	0	KP459561	0	0	0	0	0	0	0	1	0	0	0	0
B/Alaska/11/2018	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2018	MAR	23	Homo sapiens	-	USA	Alaska	0	0	MH362878	MH362879	MH362880	MH362881	MH362882	MH362883	0	0	1	1	1	1	1	1
B/Brisbane/27/2007	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2007	NOV	2	Homo sapiens	-	Australia	NULL	0	0	CY156343	CY156338	CY156341	CY156340	CY156339	CY156342	0	0	1	1	1	1	1	1
B/Quebec/7/2015	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2015	FEB	4	Homo sapiens	nasopharyngeal swab	Canada	Quebec	0	0	0	KU729554	0	0	0	0	0	0	0	1	0	0	0	0
B/Ontario/26/2015	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2015	APR	10	Homo sapiens	nasopharyngeal swab	Canada	Ontario	0	0	0	KU729594	0	0	0	0	0	0	0	1	0	0	0	0
B/Townsville/4/2006	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2006	MAY	9	Homo sapiens	-	Australia	Palm Island	0	0	CY155823	CY155818	CY155821	CY155820	CY155819	CY155822	0	0	1	1	1	1	1	1
B/New York/13/2016	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2016	FEB	18	Homo sapiens	-	USA	NULL	0	0	KX615037	KX615038	KX615039	KX615040	KX615041	KX615042	0	0	1	1	1	1	1	1
B/Singapore/Gp507/2014	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2014	MAR	10	Homo sapiens	-	Singapore	Singapore	0	0	CY201078	CY201073	CY201076	CY201075	CY201074	CY201077	0	0	1	1	1	1	1	1
B/Hawaii/19/2017	FALSE	12	-|-|-|Yamagata|-|-|-|-	Yamagata-	2017	APR	3	Homo sapiens	-	USA	Hawaii	0	0	CY236799	CY236800	CY236801	CY236810	CY236803	CY236812	0	0	2	2	2	2	2	2
B/Yamagata/K270/2001	FALSE	5	-|-|-|Yamagata|-|-|-|-	Yamagata-	-	-	-	-	-	-	NULL	0	0	0	AB120488	AB120222	AB120240	AB120258	AB120432	0	0	0	1	1	1	1	1
B/Guangdong/159/2011	FALSE	1	-|-|-|-|-|-|-|-	--	2011	-	-	Homo sapiens	Nasal Swab	China	Guangdong	0	0	0	0	0	CY109012	0	0	0	0	0	0	0	1	0	0
B/Canberra/111/2013	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2013	OCT	6	Homo sapiens	-	Australia	Canberra	0	0	CY199622	CY199617	CY199620	CY199619	CY199618	CY199621	0	0	1	1	1	1	1	1
B/JiangxiDonghu/12/2012	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2012	DEC	31	Homo sapiens	-	China	Jiangxi	0	0	0	KP233500	0	0	0	0	0	0	0	1	0	0	0	0
Influenza B virus (B/Taiwan/45/2001)	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2001	JAN	3	Homo sapiens	-	Taiwan	Taoyuan	0	0	CY033889	CY033884	CY033887	CY033886	CY033885	CY033888	0	0	1	1	1	1	1	1
B/Japan/375/2008	FALSE	10	-|-|-|Victoria|-|-|-|-	Victoria-	2008	JAN	29	Homo sapiens	nasal swab	Japan	NULL	0	0	0	KC457417	0	KC458518	0	0	0	0	0	1	0	9	0	0
B/California/NHRC_BRD81040N/2018	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2018	MAR	13	Homo sapiens	nasopharyngeal swab	USA	California	0	0	MH706202	MH706197	MH706200	MH706199	MH706198	MH706201	0	0	1	1	1	1	1	1
B/California/40/2016	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2016	JAN	27	Homo sapiens	-	USA	NULL	0	0	KX612163	KX612164	KX612165	KX612166	KX612167	KX612168	0	0	1	1	1	1	1	1
B/Hong Kong/CUHK05792/2001	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2001	JAN	26	Homo sapiens	-	China	NULL	0	0	0	JX429686	0	0	0	0	0	0	0	1	0	0	0	0
B/Jiangsu Quanshan/16/2010	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2010	JAN	4	Homo sapiens	-	China	Jiangsu	0	0	0	KP460018	0	0	0	0	0	0	0	1	0	0	0	0
B/Singapore/Tt600/2013	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2013	AUG	20	Homo sapiens	-	Singapore	Singapore	0	0	CY200182	CY200177	CY200180	CY200179	CY200178	CY200181	0	0	1	1	1	1	1	1
B/Korea/KUMC-592/2011	FALSE	1	-|-|-|-|-|-|-|-	--	2011	DEC	1	Homo sapiens	nasopharyngeal swab	South Korea	NULL	0	0	0	0	0	MF440803	0	0	0	0	0	0	0	1	0	0
B/Arkansas/7269/2018	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2018	FEB	27	Homo sapiens	Nasal Wash	USA	Arkansas	0	0	MK469245	MK469026	MK469157	MK469113	MK469069	MK469201	0	0	1	1	1	1	1	1
B/Texas/5586/2016	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2016	APR	11	Homo sapiens	Nasal Wash	USA	Texas	0	0	0	CY210157	0	0	0	0	0	0	0	1	0	0	0	0
B/Florida/04/2008	FALSE	2	-|-|-|Yamagata|-|-|-|-	Yamagata-	2008	APR	9	Homo sapiens	-	USA	Florida state	0	0	0	FJ009320	0	FJ009321	0	0	0	0	0	1	0	1	0	0
B/Cameroon/15v-6175/2015	FALSE	3	-|-|-|Yamagata|-|-|-|-	Yamagata-	2015	AUG	20	Homo sapiens	-	Cameroon	NULL	0	0	0	MG674738	0	MG674769	MG674799	0	0	0	0	1	0	1	1	0
B/Minnesota/04/2011	FALSE	3	-|-|-|Victoria|-|-|-|-	Victoria-	2011	SEP	23	Homo sapiens	-	USA	NULL	0	0	0	KC891976	0	KC891977	0	KC891978	0	0	0	1	0	1	0	1
B/Parma/2/2003	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2003	-	-	Homo sapiens	-	Italy	NULL	0	0	0	KP460259	0	0	0	0	0	0	0	1	0	0	0	0
B/New York/WC-LVD-15-003/2015	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2015	FEB	25	Homo sapiens	-	USA	Tompkins County, New York	0	0	CY207968	CY207963	CY207966	CY207965	CY207964	CY207967	0	0	1	1	1	1	1	1
B/North Carolina/2/2006	FALSE	2	-|-|-|Yamagata|-|-|-|-	Yamagata-	2006	NOV	2	Homo sapiens	-	USA	NULL	0	0	0	KP460800	0	0	0	0	0	0	0	2	0	0	0	0
B/Nicaragua/6862_03/2012	FALSE	5	-|-|-|Victoria|-|-|-|-	Victoria-	2012	OCT	18	Homo sapiens	-	Nicaragua	Managua	0	0	MK961431	MK961426	MK961429	MK961428	0	MK961430	0	0	1	1	1	1	0	1
B/Guangdong/24/2010	FALSE	1	-|-|-|-|-|-|-|-	--	2010	-	-	Homo sapiens	Nasal Swab	China	Guangdong	0	0	0	0	0	CY109072	0	0	0	0	0	0	0	1	0	0
B/JiangxiYuanzhou/1947/2015	FALSE	2	-|-|-|Yamagata|-|-|-|-	Yamagata-	2015	DEC	31	Homo sapiens	-	China	Jiangxi	0	0	0	KY888429	0	KY888453	0	0	0	0	0	1	0	1	0	0
B/Sydney/6/2014	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2014	APR	11	Homo sapiens	-	Australia	Sydney	0	0	CY200622	CY200617	CY200620	CY200619	CY200618	CY200621	0	0	1	1	1	1	1	1
B/Indiana/26/2015	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2015	APR	28	Homo sapiens	-	USA	NULL	0	0	KT866360	KT866361	KT866362	KT866363	KT866364	KT866365	0	0	1	1	1	1	1	1
B/JiangxiDonghu/1363/2011	FALSE	2	-|-|-|Victoria|-|-|-|-	Victoria-	2011	DEC	31	Homo sapiens	-	China	Jiangxi	0	0	0	KP233497	0	KP233521	0	0	0	0	0	1	0	1	0	0
B/Chongqing/1204/2005	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2005	APR	20	Homo sapiens	-	China	Chongqing	0	0	0	KP460190	0	0	0	0	0	0	0	1	0	0	0	0
B/Texas/12/2015	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2015	MAR	3	Homo sapiens	-	USA	NULL	0	0	KT855023	KT855034	KT854981	KT854278	KT854182	KT854164	0	0	1	1	1	1	1	1
B/Dictrict of Columbia/3321/2013	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2013	FEB	15	Homo sapiens	NP Swab	USA	DC	0	0	0	CY147213	0	0	0	0	0	0	0	1	0	0	0	0
B/Johannesburg/508/2006	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2006	JUL	11	Homo sapiens	-	South Africa	NULL	0	0	0	EU124262	0	0	0	0	0	0	0	1	0	0	0	0
B/Kyoto/10K474/2011	FALSE	2	-|-|-|Victoria|-|-|-|-	Victoria-	2011	MAR	7	Homo sapiens	-	Japan	NULL	0	0	0	JN790305	0	JN790332	0	0	0	0	0	1	0	1	0	0
B/Lyon/113/2006	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2006	NOV	1	Homo sapiens	-	France	NULL	0	0	0	KP461035	0	0	0	0	0	0	0	1	0	0	0	0
B/Shanxi/146/98	FALSE	1	-|-|-|-|-|-|-|-	--	1998	-	-	Homo sapiens	-	China	NULL	0	0	0	0	0	EF584385	0	0	0	0	0	0	0	1	0	0
B/New York/1141/2008	FALSE	5	-|-|-|Yamagata|-|-|-|-	Yamagata-	2008	JAN	15	Homo sapiens	-	USA	Wyoming County, NY	0	0	0	CY173646	CY173649	CY173648	CY173647	CY173650	0	0	0	1	1	1	1	1
B/Bangkok/SI89/2014	FALSE	2	-|-|-|Yamagata|-|-|-|-	Yamagata-	2014	FEB	28	Homo sapiens	nasopharyngeal wash	Thailand	NULL	0	0	0	KX058975	0	KX058914	0	0	0	0	0	1	0	1	0	0
B/Guangdong/GZ482/2009	FALSE	2	-|-|-|Yamagata|-|-|-|-	Yamagata-	2009	AUG	21	Homo sapiens	nasopharyngeal swab	China	Guangdong	0	0	0	KC986508	0	KC986713	0	0	0	0	0	1	0	1	0	0
B/Florida/08/2015	FALSE	4	-|-|-|Yamagata|-|-|-|-	Yamagata-	2015	FEB	27	Homo sapiens	-	USA	NULL	0	0	0	KX002296	0	KY090535	KX002477	KX002407	0	0	0	1	0	1	1	1
B/South Auckland/31/2012	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2012	JUL	25	Homo sapiens	-	New Zealand	South Auckland	0	0	CY197446	CY197441	CY197444	CY197443	CY197442	CY197445	0	0	1	1	1	1	1	1
B/Hong Kong/CUHK4372/1997	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	1997	-	-	Homo sapiens	-	Hong Kong	NULL	0	0	0	MF955526	0	0	0	0	0	0	0	1	0	0	0	0
B/California/03/2010	FALSE	3	-|-|-|Victoria|-|-|-|-	Victoria-	2010	OCT	5	Homo sapiens	-	USA	NULL	0	0	0	JN992788	0	JN992790	0	JN992789	0	0	0	1	0	1	0	1
B/Tennessee/03/2019	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2019	FEB	20	Homo sapiens	-	USA	Tennessee	0	0	MK999307	MK999308	MK999309	MK999310	MK999311	MK999312	0	0	1	1	1	1	1	1
B/Mississippi/7291/2018	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2018	FEB	14	Homo sapiens	NP Swab	USA	Mississippi	0	0	MK469267	MK469047	MK469179	MK469135	MK469091	MK469223	0	0	1	1	1	1	1	1
B/India/D0811482/2008	FALSE	1	-|-|-|-|-|-|-|-	--	2008	JUL	28	Homo sapiens	TS/NS	India	NULL	0	0	0	0	0	KF314248	0	0	0	0	0	0	0	1	0	0
B/British Columbia/045/2016	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2016	JAN	27	Homo sapiens	nasopharyngeal wash	Canada	British Columbia	0	0	0	MF196006	0	0	0	0	0	0	0	1	0	0	0	0
B/Massachusetts/10/2018	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2018	MAR	22	Homo sapiens	-	USA	Massachusetts	0	0	MH584554	MH584553	MH584552	MH584551	MH584550	MH584549	0	0	1	1	1	1	1	1
B/Guangzhou/66/2016	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2016	MAY	13	Homo sapiens	-	China	NULL	0	0	0	KY095101	0	0	0	0	0	0	0	1	0	0	0	0
B/Texas/156/2016	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2016	MAY	30	Homo sapiens	-	USA	NULL	0	0	KX919951	KX919952	KX919953	KX919954	KX919955	KX919956	0	0	1	1	1	1	1	1
B/Florida/62/2019	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2019	OCT	14	Homo sapiens	-	USA	Florida	0	0	MN819366	MN819367	MN819368	MN819369	MN819370	MN819371	0	0	1	1	1	1	1	1
B/Delaware/03/2019	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2019	MAR	8	Homo sapiens	-	USA	Delaware	0	0	MK998724	MK998725	MK998726	MK998727	MK998706	MK998707	0	0	1	1	1	1	1	1
B/Philippines/81/2013	FALSE	1	-|-|-|Victoria|-|-|-|-	Victoria-	2013	-	-	Homo sapiens	nasopharyngeal swab	Philippines	NULL	0	0	0	LC107277	0	0	0	0	0	0	0	1	0	0	0	0
B/Darwin/38/2014	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2014	SEP	9	Homo sapiens	-	Australia	Darwin	0	0	CY201990	CY201985	CY201988	CY201987	CY201986	CY201989	0	0	1	1	1	1	1	1
B/Wuhan/4/2009	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2009	MAY	31	Homo sapiens	-	China	Hubei	0	0	CY110749	CY110750	CY110751	CY110752	CY110753	CY110754	0	0	1	1	1	1	1	1
B/Wisconsin/87/2015	FALSE	12	-|-|-|Yamagata|-|-|-|-	Yamagata-	2015	DEC	12	Homo sapiens	-	USA	NULL	0	0	KU592597	KU592598	KX007029	KX007140	KU592605	KU592659	0	0	2	2	2	2	2	2
B/Florida/05/2016	FALSE	12	-|-|-|Yamagata|-|-|-|-	Yamagata-	2016	JAN	10	Homo sapiens	-	USA	NULL	0	0	KX007054	KX007055	KX007056	KX007057	CY217853	KX007059	0	0	2	2	2	2	2	2
B/Virginia/10/2017	FALSE	6	-|-|-|Yamagata|-|-|-|-	Yamagata-	2017	MAR	25	Homo sapiens	-	USA	Virginia	0	0	CY240141	CY240142	CY240143	CY240144	CY240145	CY240146	0	0	1	1	1	1	1	1
B/Ontario/025/2017	FALSE	1	-|-|-|Yamagata|-|-|-|-	Yamagata-	2017	MAR	6	Homo sapiens	nasopharyngeal swab	Canada	Ontario	0	0	0	MH216642	0	0	0	0	0	0	0	1	0	0	0	0
B/Malaysia/U3419/2014	FALSE	2	-|-|-|Yamagata|-|-|-|-	Yamagata-	2014	JAN	24	Homo sapiens	nasopharyngeal swab	Malaysia	Kuala Lumpur	0	0	0	KR073463	0	KR073630	0	0	0	0	0	1	0	1	0	0
B/Guangdong/GZ015/2010	FALSE	2	-|-|-|Yamagata|-|-|-|-	Yamagata-	2010	MAR	3	Homo sapiens	nasopharyngeal swab	China	Guangdong	0	0	0	KC986529	0	KC986734	0	0	0	0	0	1	0	1	0	0
B/Texas/72/2017	FALSE	6	-|-|-|Victoria|-|-|-|-	Victoria-	2017	MAR	4	Homo sapiens	-	USA	Texas	0	0	CY248810	CY248811	CY248812	CY248813	CY248814	CY248815	0	0	1	1	1	1	1	1
B/North Carolina/05/2017	FALSE	12	-|-|-|Yamagata|-|-|-|-	Yamagata-	2017	FEB	20	Homo sapiens	-	USA	North Carolina	0	0	CY225997	CY224502	CY225999	CY224504	CY224505	CY226002	0	0	2	2	2	2	2	2
